Latitude	Longitude	GUID	lastModified	Family	InstitutionCode	InfraspecificEpithet	Remarks	Collector	Kingdom	Locality	Genus	InfraspecificRank	BasisOfRecord	Phylum	MinimumElevationInMeters	SpecificEpithet	Class	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	Order	Continent	CollectionCode
36.82400	30.33700	662e7436-a2b2-4831-a0dd-18ff29ed4366	Thu Sep 18 14:05:19 CEST 2008	Fabaceae	BGBM	angustifolius		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m	Astragalus	Subspecies	PreservedSpecimen	Magnoliophyta	2450	angustifolius		Astragalus angustifolius subsp. angustifolius	TR	1999-07-10 00:00:00.0	ICBN	410		Antalya	Fabales	Asia	B
36.82400	30.33700	4894c856-9fd5-4e21-b9f4-d93539a646ec	Thu Sep 18 14:05:19 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m	Astragalus		PreservedSpecimen	Magnoliophyta	2450	microcephalus		Astragalus microcephalus Willd.	TR	1999-07-10 00:00:00.0	ICBN	411	Willd.	Antalya	Fabales	Asia	B
36.82400	30.33700	f89349ef-bef9-476b-b12c-45fbe57c1cb3	Thu Sep 18 14:05:19 CEST 2008	Plumbaginaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m	Acantholimon	Variety	PreservedSpecimen	Magnoliophyta	2450	puberulum		Acantholimon puberulum var. puberulum	TR	1999-07-10 00:00:00.0	ICBN	412		Antalya	Plumbaginales	Asia	B
36.82400	30.33700	4210dcb4-ea6e-453a-bff3-5803173aed44	Thu Sep 18 14:05:19 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m	noch unbestimmt !!!		PreservedSpecimen		2450			noch unbestimmt !!!	TR	1999-07-10 00:00:00.0	ICBN	413		Antalya		Asia	B
36.82400	30.33700	6a4a0dc9-7777-44b5-9b59-2ef3633c1cde	Thu Sep 18 14:05:19 CEST 2008	Scrophulariaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Verbascum		PreservedSpecimen	Magnoliophyta	2500	pestalozzae		Verbascum pestalozzae Boiss.	TR	1999-07-10 00:00:00.0	ICBN	414	Boiss.	Antalya	Scrophulariales	Asia	B
36.82400	30.33700	77697d49-b9dc-4939-a0d9-a086753e238b	Thu Sep 18 14:05:19 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Dianthus	Variety	PreservedSpecimen	Magnoliophyta	2500	zonatus		Dianthus zonatus var. hypochlorus (Boiss. & Heldr.) Reeve	TR	1999-07-10 00:00:00.0	ICBN	415	(Boiss. & Heldr.) Reeve	Antalya	Caryophyllales	Asia	B
36.82400	30.33700	8fae0135-e5e9-4909-893f-b505e6e3cfd1	Thu Sep 18 14:05:19 CEST 2008	Lamiaceae	BGBM	linearis		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Sideritis	Subspecies	PreservedSpecimen	Magnoliophyta	2500	libanotica		Sideritis libanotica subsp. linearis (Benth.) Bornm.	TR	1999-07-10 00:00:00.0	ICBN	416	(Benth.) Bornm.	Antalya	Lamiales	Asia	B
36.82400	30.33700	d0993b48-22ab-4b1b-80a6-288acadc386b	Thu Sep 18 14:05:19 CEST 2008	Brassicaceae	BGBM	heterocoma		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Draba	Variety	PreservedSpecimen	Magnoliophyta	2500	bruniifolia		Draba bruniifolia var. nana (Stapf) Schulz	TR	1999-07-10 00:00:00.0	ICBN	417	(Stapf) Schulz	Antalya	Capparales	Asia	B
36.82400	30.33700	5ac1b016-3623-4194-8c19-3e5d40116897	Thu Sep 18 14:05:19 CEST 2008	Asteraceae	BGBM	anatolica		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Anthemis	Subspecies	PreservedSpecimen	Magnoliophyta	2500	cretica		Anthemis cretica subsp. anatolica (Boiss.) Grierson	TR	1999-07-10 00:00:00.0	ICBN	418	(Boiss.) Grierson	Antalya	Asterales	Asia	B
36.82400	30.33700	92472335-5cdc-4cba-8bd8-f57f9801f625	Thu Sep 18 14:05:19 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Aethionema		PreservedSpecimen	Magnoliophyta	2500	cordatum		Aethionema cordatum (Desf.) Boiss.	TR	1999-07-10 00:00:00.0	ICBN	419	(Desf.) Boiss.	Antalya	Capparales	Asia	B
37.07000	28.80000	f9431cd0-007c-431d-8363-0745fa211495	Thu Sep 18 14:05:19 CEST 2008	Polygalaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, Çiçekbaba Tepesi, 1780m	Polygala		PreservedSpecimen	Magnoliophyta	1780	anatolica		Polygala anatolica Boiss. & Heldr.	TR	1999-06-19 00:00:00.0	ICBN	42	Boiss. & Heldr.	Mugla	Polygalales	Asia	B
36.82400	30.33700	20a90d45-6b58-443b-9982-af5984b29e79	Thu Sep 18 14:05:19 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Muscari		PreservedSpecimen	Magnoliophyta	2500	cf. neglectum / armeniacum / bourgaei		Muscari cf. neglectum / armeniacum / bourgaei	TR	1999-07-10 00:00:00.0	ICBN	420		Antalya	Liliales	Asia	B
36.82400	30.33700	13232659-5459-4339-b839-2e1579ff076e	Thu Sep 18 14:05:19 CEST 2008	Campanulaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Asyneuma		PreservedSpecimen	Magnoliophyta	2500	lobelioides		Asyneuma lobelioides (Willd.) Hand.-Mazz.	TR	1999-07-10 00:00:00.0	ICBN	421	(Willd.) Hand.-Mazz.	Antalya	Campanulales	Asia	B
36.82400	30.33700	cf00f8d6-efd9-4e5b-bdc0-317e16ba6506	Thu Sep 18 14:05:19 CEST 2008	Boraginaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Alkanna	Variety	PreservedSpecimen	Magnoliophyta	2500	areolata		Alkanna areolata var. areolata	TR	1999-07-10 00:00:00.0	ICBN	422		Antalya	Lamiales	Asia	B
36.82400	30.33700	02371e88-85d2-4d27-8eae-504c62249ca2	Thu Sep 18 14:05:19 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Centaurea		PreservedSpecimen	Magnoliophyta	2500	luschaniana		Centaurea luschaniana Heimerl	TR	1999-07-10 00:00:00.0	ICBN	423	Heimerl	Antalya	Asterales	Asia	B
36.82400	30.33700	32c7f5fc-48fc-4338-a352-0155dce19511	Thu Sep 18 14:05:19 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Erysimum		PreservedSpecimen	Magnoliophyta	2500	kotschyanum		Erysimum kotschyanum Gay	TR	1999-07-10 00:00:00.0	ICBN	424	Gay	Antalya	Capparales	Asia	B
36.82400	30.33700	b95462ae-c91a-47b2-8c57-5515dec92358	Thu Sep 18 14:05:19 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m	Arabis		PreservedSpecimen	Magnoliophyta	2490	nova		Arabis nova Vill.	TR	1999-07-10 00:00:00.0	ICBN	424x33	Vill.	Antalya	Capparales	Asia	B
36.82400	30.33700	5d824597-b891-46b3-91d5-f4e9dd2612f5	Thu Sep 18 14:05:19 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Arabis		PreservedSpecimen	Magnoliophyta	2500	nova		Arabis nova Vill.	TR	1999-07-10 00:00:00.0	ICBN	424x34	Vill.	Antalya	Capparales	Asia	B
36.82400	30.33700	f2352509-f240-4460-ba7c-1353e36cbe82	Thu Sep 18 14:05:19 CEST 2008	Poaceae	BGBM	tomentellus		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m	Bromus	Subspecies	PreservedSpecimen	Magnoliophyta	2400	tomentellus		Bromus tomentellus subsp. tomentellus	TR	1999-07-10 00:00:00.0	ICBN	425		Antalya	Cyperales	Asia	B
36.82400	30.33700	942b927d-3d7c-4e5e-a612-ff52521a03d3	Thu Sep 18 14:05:19 CEST 2008	unbekannt	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m	noch unbestimmt !!!		PreservedSpecimen		2400			noch unbestimmt !!!	TR	1999-07-10 00:00:00.0	ICBN	426		Antalya		Asia	B
36.82400	30.33700	182cd2cf-9f41-4ad7-b556-3d495a5c3e5b	Thu Sep 18 14:05:19 CEST 2008	Asteraceae	BGBM	extrarosularis		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m	Centaurea	Subspecies	PreservedSpecimen	Magnoliophyta	2400	pichleri		Centaurea pichleri subsp. extrarosularis (Hayek & Siehe) Wagenitz	TR	1999-07-10 00:00:00.0	ICBN	427	(Hayek & Siehe) Wagenitz	Antalya	Asterales	Asia	B
36.82400	30.33700	51e8c308-24c6-46ff-9ad6-2c62a3576781	Thu Sep 18 14:05:19 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m	Tragopogon		PreservedSpecimen	Magnoliophyta	2400	olympicus		Tragopogon olympicus Boiss.	TR	1999-07-10 00:00:00.0	ICBN	428	Boiss.	Antalya	Asterales	Asia	B
36.82400	30.33700	592efb60-aab5-4615-9370-485fc19fe314	Thu Sep 18 14:05:20 CEST 2008	Lamiaceae	BGBM	mesogitana		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Ajuga	Subspecies	PreservedSpecimen	Magnoliophyta	2500	chamaepitys		Ajuga chamaepitys subsp. mesogitana (Boiss.) Bornm.	TR	1999-07-10 00:00:00.0	ICBN	429	(Boiss.) Bornm.	Antalya	Lamiales	Asia	B
36.82400	30.33700	bc144a8a-993e-46bb-824a-8e19ee39bc02	Thu Sep 18 14:05:20 CEST 2008	Campanulaceae	BGBM	cichoriiforme		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m	Asyneuma	Subspecies	PreservedSpecimen	Magnoliophyta	2490	virgatum		Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt	TR	1999-07-10 00:00:00.0	ICBN	430	(Boiss.) Damboldt	Antalya	Campanulales	Asia	B
36.82400	30.33700	7da3a1c6-4537-4d75-9503-b1b86baa54a4	Thu Sep 18 14:05:20 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Arenaria		PreservedSpecimen	Magnoliophyta	2500	serpyllifolia		Arenaria serpyllifolia L.	TR	1999-07-10 00:00:00.0	ICBN	431	L.	Antalya	Caryophyllales	Asia	B
36.82400	30.33700	1dbdf4f1-d5d9-4328-b0cc-d594264c896b	Thu Sep 18 14:05:20 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Arenaria		PreservedSpecimen	Magnoliophyta	2400	serpyllifolia		Arenaria serpyllifolia L.	TR	1999-07-12 00:00:00.0	ICBN	431x41	L.	Antalya	Caryophyllales	Asia	B
36.82400	30.33700	5f8faff9-453b-4acf-a23f-61d82c0fdfae	Thu Sep 18 14:05:20 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m	Koeleria		PreservedSpecimen	Magnoliophyta	2490	macrantha		Koeleria macrantha (Ledeb.) Schult.	TR	1999-07-10 00:00:00.0	ICBN	432	(Ledeb.) Schult.	Antalya	Cyperales	Asia	B
36.82400	30.33700	f9b07ef5-de30-4ff8-ae8e-586c12385246	Thu Sep 18 14:05:20 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Nepeta		PreservedSpecimen	Magnoliophyta	2500	spec.		Nepeta spec.	TR	1999-07-10 00:00:00.0	ICBN	433		Antalya	Lamiales	Asia	B
36.82400	30.33700	0c0b677b-0055-497d-a04c-09c703d9c919	Thu Sep 18 14:05:20 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2450m	Erysimum		PreservedSpecimen	Magnoliophyta	2450	kotschyanum		Erysimum kotschyanum Gay	TR	1999-07-11 00:00:00.0	ICBN	434	Gay	Antalya	Capparales	Asia	B
36.82400	30.33700	db98966a-ce81-4c8a-a7fe-e8e61197221c	Thu Sep 18 14:05:20 CEST 2008	Asteraceae	BGBM	isauricum		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Sakklikent, next to the observatory, 2400m	Helichrysum	Subspecies	PreservedSpecimen	Magnoliophyta	2400	plicatum		Helichrysum plicatum subsp. isauricum Parolly	TR	1999-07-10 00:00:00.0	ICBN	435	Parolly	Antalya	Asterales	Asia	B
36.82400	30.33700	b5b1e6aa-281f-4f0a-8f9e-d86cb7a42654	Thu Sep 18 14:05:20 CEST 2008	Campanulaceae	BGBM	cichoriiforme		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Asyneuma	Subspecies	PreservedSpecimen	Magnoliophyta	2400	virgatum		Asyneuma virgatum subsp. cichoriiforme (Boiss.) Damboldt	TR	1999-07-12 00:00:00.0	ICBN	436	(Boiss.) Damboldt	Antalya	Campanulales	Asia	B
36.82400	30.33700	3dcdeeb6-f873-47b6-bc0e-5307b6f91638	Thu Sep 18 14:05:20 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Elytrigia		PreservedSpecimen	Magnoliophyta	2400	divaricata		Elytrigia divaricata (Boiss. & Balansa) Nevski	TR	1999-07-12 00:00:00.0	ICBN	437	(Boiss. & Balansa) Nevski	Antalya	Cyperales	Asia	B
36.82400	30.33700	d9d6ba98-3ca5-4e54-9cf2-8bf1b1619f7d	Thu Sep 18 14:05:20 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m	Elytrigia		PreservedSpecimen	Magnoliophyta	1950	spec.		Elytrigia spec.	TR	1999-07-12 00:00:00.0	ICBN	437x46		Antalya	Cyperales	Asia	B
36.82400	30.33700	50c84683-375c-472a-89ba-e237cf07226d	Thu Sep 18 14:05:20 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Lactuca		PreservedSpecimen	Magnoliophyta	2400	intricata		Lactuca intricata Boiss.	TR	1999-07-12 00:00:00.0	ICBN	438	Boiss.	Antalya	Asterales	Asia	B
36.82400	30.33700	6b5729aa-0f7e-47e5-b81b-9b406c216782	Thu Sep 18 14:05:20 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Ornithogalum		PreservedSpecimen	Magnoliophyta	2400	oligophyllum		Ornithogalum oligophyllum E.D.Clarke	TR	1999-07-12 00:00:00.0	ICBN	439	E.D.Clarke	Antalya	Liliales	Asia	B
36.82400	30.33700	d52ae80c-e52e-43f3-a9f7-f81c80b14f77	Thu Sep 18 14:05:20 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Festuca		PreservedSpecimen	Magnoliophyta	2400	elwendiana		Festuca elwendiana Markgr.-Dann.	TR	1999-07-12 00:00:00.0	ICBN	440	Markgr.-Dann.	Antalya	Cyperales	Asia	B
36.82400	30.33700	93836f9f-308f-41e9-81b3-0c639f2619b2	Thu Sep 18 14:05:20 CEST 2008	Rubiaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Cruciata		PreservedSpecimen	Magnoliophyta	2400	taurica		Cruciata taurica (Pall. ex Willd.) Ehrend.	TR	1999-07-12 00:00:00.0	ICBN	441	(Pall. ex Willd.) Ehrend.	Antalya	Rubiales	Asia	B
36.82400	30.33700	cc16c69a-bd26-475d-9f5d-eecd05d6436f	Thu Sep 18 14:05:20 CEST 2008	Euphorbiaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Euphorbia		PreservedSpecimen	Magnoliophyta	2400	pestalozzae		Euphorbia pestalozzae Boiss.	TR	1999-07-12 00:00:00.0	ICBN	442	Boiss.	Antalya	Euphorbiales	Asia	B
36.82400	30.33700	736c2590-41d5-472d-a33a-0bf03e7d30a1	Thu Sep 18 14:05:20 CEST 2008	Liliaceae	BGBM	rotundum		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Allium	Subspecies	PreservedSpecimen	Magnoliophyta	2400	scorodoprasum		Allium scorodoprasum subsp. rotundum (L.) Stearn	TR	1999-07-12 00:00:00.0	ICBN	443	(L.) Stearn	Antalya	Liliales	Asia	B
36.82400	30.33700	ef8e2855-e3a7-4182-8aa0-5c5afc26cfa6	Thu Sep 18 14:05:20 CEST 2008	Scrophulariaceae	BGBM	isaurica		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Veronica	Subspecies	PreservedSpecimen	Magnoliophyta	2400	cuneifolia		Veronica cuneifolia subsp. isaurica P.H.Davis	TR	1999-07-12 00:00:00.0	ICBN	444	P.H.Davis	Antalya	Scrophulariales	Asia	B
36.82400	30.33700	965bcf53-8887-4015-a378-a9bffee48000	Thu Sep 18 14:05:20 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Fritillaria		PreservedSpecimen	Magnoliophyta	2400	cf. crassifolia		Fritillaria cf. crassifolia Boiss. & Huet	TR	1999-07-12 00:00:00.0	ICBN	445	Boiss. & Huet	Antalya	Liliales	Asia	B
36.82400	30.33700	169e87ed-abfa-4f9c-9f5d-dd2f2e474809	Thu Sep 18 14:05:20 CEST 2008	Apiaceae	BGBM	persicum		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Bupleurum	Subspecies	PreservedSpecimen	Magnoliophyta	2400	falcatum		Bupleurum falcatum subsp. persicum (Boiss.) Koso-Pol.	TR	1999-07-12 00:00:00.0	ICBN	446	(Boiss.) Koso-Pol.	Antalya	Apiales	Asia	B
36.82400	30.33700	d3a8365f-211c-4de3-8b04-c564e84d478d	Thu Sep 18 14:05:20 CEST 2008	Brassicaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Aethionema		PreservedSpecimen	Magnoliophyta	2400	cordatum		Aethionema cordatum (Desf.) Boiss.	TR	1999-07-12 00:00:00.0	ICBN	447	(Desf.) Boiss.	Antalya	Capparales	Asia	B
36.82400	30.33700	727da494-d21f-4840-8bcf-076418fc27d8	Thu Sep 18 14:05:20 CEST 2008	Campanulaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Campanula	Variety	PreservedSpecimen	Magnoliophyta	2400	stricta		Campanula stricta var. stricta	TR	1999-07-12 00:00:00.0	ICBN	448		Antalya	Campanulales	Asia	B
36.82400	30.33700	99c2e498-dd5d-4341-81e5-e1817734f3f9	Thu Sep 18 14:05:20 CEST 2008	Lamiaceae	BGBM	albiflora		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Nepeta	Subspecies	PreservedSpecimen	Magnoliophyta	2400	nuda		Nepeta nuda subsp. albiflora (Boiss.) Gams	TR	1999-07-12 00:00:00.0	ICBN	449	(Boiss.) Gams	Antalya	Lamiales	Asia	B
37.07000	28.80000	3d3bc53f-a4b6-41a5-b92e-919104e16ae4	Thu Sep 18 14:05:20 CEST 2008	Liliaceae	BGBM			Markus Döring	Plantae	Sandras Dagi above Agla, Çiçekbaba Tepesi, 1780m	Ornithogalum		PreservedSpecimen	Magnoliophyta	1780	alpigenum		Ornithogalum alpigenum Stapf	TR	1999-06-19 00:00:00.0	ICBN	45	Stapf	Mugla	Liliales	Asia	B
36.82400	30.33700	58ef7eae-d8e1-488f-8534-ba31e1d69902	Thu Sep 18 14:05:20 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Tragopogon		PreservedSpecimen	Magnoliophyta	2400	olympicus		Tragopogon olympicus Boiss.	TR	1999-07-12 00:00:00.0	ICBN	450	Boiss.	Antalya	Asterales	Asia	B
36.82400	30.33700	9e4c52a2-c7ea-438a-8910-56528c38849e	Thu Sep 18 14:05:20 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m	Scorzonera	Variety	PreservedSpecimen	Magnoliophyta	2300	cana		Scorzonera cana var. cana	TR	1999-07-12 00:00:00.0	ICBN	451		Antalya	Asterales	Asia	B
36.82400	30.33700	9f6d50c3-3c61-4df0-910c-d0379e044def	Thu Sep 18 14:05:20 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Satureja		PreservedSpecimen	Magnoliophyta	2400	cuneifolia		Satureja cuneifolia Ten.	TR	1999-07-12 00:00:00.0	ICBN	452	Ten.	Antalya	Lamiales	Asia	B
36.82400	30.33700	a6467d37-b34c-4bce-8500-b9cb33b0a9e7	Thu Sep 18 14:05:20 CEST 2008	Lamiaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m	Satureja		PreservedSpecimen	Magnoliophyta	2300	graveolens		Satureja graveolens (M.Bieb.) Caruel	TR	1999-07-12 00:00:00.0	ICBN	453	(M.Bieb.) Caruel	Antalya	Lamiales	Asia	B
36.82400	30.33700	ba974f2b-9561-45cd-b22d-da60131f3be1	Thu Sep 18 14:05:20 CEST 2008	Fabaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m	Astragalus		PreservedSpecimen	Magnoliophyta	2300	microrchis		Astragalus microrchis Barbey	TR	1999-07-12 00:00:00.0	ICBN	454	Barbey	Antalya	Fabales	Asia	B
36.82400	30.33700	1d47723a-7cb9-48d2-9a84-572579a348ff	Thu Sep 18 14:05:21 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m	Herniaria		PreservedSpecimen	Magnoliophyta	2300	incana		Herniaria incana Lam.	TR	1999-07-12 00:00:00.0	ICBN	455	Lam.	Antalya	Caryophyllales	Asia	B
36.82400	30.33700	af08b142-96de-4eea-aae3-3d0eda4aaede	Thu Sep 18 14:05:21 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m	Paronychia		PreservedSpecimen	Magnoliophyta	2300	chionaea		Paronychia chionaea Boiss.	TR	1999-07-12 00:00:00.0	ICBN	456	Boiss.	Antalya	Caryophyllales	Asia	B
36.82400	30.33700	f8cdef04-1e98-4a27-8e63-746226890aba	Thu Sep 18 14:05:21 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2490m	Cerastium		PreservedSpecimen	Magnoliophyta	2490	dichotomum		Cerastium dichotomum L.	TR	1999-07-10 00:00:00.0	ICBN	457	L.	Antalya	Caryophyllales	Asia	B
36.82400	30.33700	f3e794dd-7e28-42a7-8af3-47a9e1338f31	Thu Sep 18 14:05:21 CEST 2008	Asteraceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m	Taraxacum		PreservedSpecimen	Magnoliophyta	2300	cf. serotinum		Taraxacum cf. serotinum (Waldst. & Kit.) Poir.	TR	1999-07-12 00:00:00.0	ICBN	458	(Waldst. & Kit.) Poir.	Antalya	Asterales	Asia	B
36.82400	30.33700	b56da22b-e07a-4ea4-981d-d39463cbd454	Thu Sep 18 14:05:21 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, summit region, 2500m	Minuartia	Variety	PreservedSpecimen	Magnoliophyta	2500	erythrosepala		Minuartia erythrosepala var. erythrosepala	TR	1999-07-10 00:00:00.0	ICBN	459		Antalya	Caryophyllales	Asia	B
36.82400	30.33700	f37879bf-fe3b-4e7b-a627-e08f1d5acd71	Thu Sep 18 14:05:21 CEST 2008	Caryophyllaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2200m	Minuartia	Variety	PreservedSpecimen	Magnoliophyta	2200	erythrosepala		Minuartia erythrosepala var. erythrosepala	TR	1999-07-12 00:00:00.0	ICBN	459x45		Antalya	Caryophyllales	Asia	B
36.82400	30.33700	28c62256-365f-4c0a-b150-85ac232839ba	Thu Sep 18 14:05:21 CEST 2008	Poaceae	BGBM			Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2300m	Festuca		PreservedSpecimen	Magnoliophyta	2300	valesiaca		Festuca valesiaca Schleicher ex Gaudin	TR	1999-07-12 00:00:00.0	ICBN	460	Schleicher ex Gaudin	Antalya	Cyperales	Asia	B
36.82400	30.33700	f035691e-a3b2-4c1c-9280-6147d3302109	Thu Sep 18 14:05:21 CEST 2008	Poaceae	BGBM	tomentellus		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, rocky slopes along the road from Saklikent to the observatory, 2400m	Bromus	Subspecies	PreservedSpecimen	Magnoliophyta	2400	tomentellus		Bromus tomentellus subsp. tomentellus	TR	1999-07-12 00:00:00.0	ICBN	461		Antalya	Cyperales	Asia	B
36.82400	30.33700	a4657170-af18-451b-aa6e-ca4012621fec	Thu Sep 18 14:05:21 CEST 2008	Poaceae	BGBM	tomentellus		Markus Döring	Plantae	Beydaglari, Bakirli Dagi above Saklikent, bottom end of slope along the road from Saklikent to the observatory, 1950m	Bromus	Subspecies	PreservedSpecimen	Magnoliophyta	1950	tomentellus		Bromus tomentellus subsp. tomentellus	TR	1999-07-12 00:00:00.0	ICBN	461x46		Antalya	Cyperales	Asia	B
