#id	#modified	Family	InstitutionCode	InfraspecificEpithet	Collector	Locality	Genus	InfraspecificRank	BasisOfRecord	MinimumElevationInMeters	SpecificEpithet	ScientificName	Country	EarliestDateCollected	NomenclaturalCode	CatalogNumber	AuthorYearOfScientificName	StateProvince	CollectionCode
efc0322d-faa7-41a9-a3c0-c02683ffbdf7	2008-08-04 10:52:48.0	Ranunculaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Ranunculus	Variety	PreservedSpecimen	2650	demissus	Ranunculus demissus var. major Boiss.	Turkey	1999-08-01 00:00:00.0	ICBN	1093	Boiss.	Nigde	PonTaurus collection
3c38c043-46ec-49c1-8c6d-8be85c82e1b5	2008-08-04 10:52:48.0	Asteraceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Tragopogon		PreservedSpecimen	2650	olympicus	Tragopogon olympicus Boiss.	Turkey	1999-08-01 00:00:00.0	ICBN	1094	Boiss.	Nigde	PonTaurus collection
b32f6ccd-283f-4807-bbc0-ab2dda5d84b2	2008-08-04 10:52:48.0	Rubiaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Cruciata		PreservedSpecimen	2650	taurica	Cruciata taurica (Pall. ex Willd.) Ehrend.	Turkey	1999-08-01 00:00:00.0	ICBN	1095	(Pall. ex Willd.) Ehrend.	Nigde	PonTaurus collection
39d0dc98-32b4-421a-bccb-1e5dd8dba6f2	2008-08-04 10:52:48.0	Poaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Dactylis		PreservedSpecimen	2650	spec.	Dactylis spec.	Turkey	1999-08-01 00:00:00.0	ICBN	1096	\n	Nigde	PonTaurus collection
351194e8-8ad2-4a52-b21b-a47e5a7ce85c	2008-08-04 10:52:48.0	Asteraceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Senecio		PreservedSpecimen	2650	vernalis	Senecio vernalis Waldst. & Kit.	Turkey	1999-08-01 00:00:00.0	ICBN	1097	Waldst. & Kit.	Nigde	PonTaurus collection
41026963-13e1-49b1-bb84-5a9b72eb82a9	2008-08-04 10:52:48.0	Caryophyllaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Arenaria		PreservedSpecimen	2650	acerosa	Arenaria acerosa Boiss.	Turkey	1999-08-01 00:00:00.0	ICBN	1098	Boiss.	Nigde	PonTaurus collection
1242efd3-d7ed-40bb-8f04-eec86f199bda	2008-08-04 10:52:48.0	unbekannt		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m	noch unbestimmt !!!		PreservedSpecimen	1650	\n	noch unbestimmt !!!	Turkey	1999-08-01 00:00:00.0	ICBN	1099	\n	Nigde	PonTaurus collection
0a5b1e50-077a-419f-9932-d0fb0729147c	2008-08-04 10:52:48.0	unbekannt		\n	Markus Döring	Sandras Dagi, road Agla - Serce Gedigi, above (=N) Yayla Köyü Agla. N 37°01´86´´ O 28°45´54´´, 950m	noch unbestimmt !!!		PreservedSpecimen	950	\n	noch unbestimmt !!!	Turkey	1999-06-19 00:00:00.0	ICBN	11	\n	Mugla	PonTaurus collection
84a8a37b-4676-48c6-8d2a-095770e1cc87	2008-08-04 10:52:48.0	Asteraceae		canescens	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m	Achillea	Subspecies	PreservedSpecimen	1650	kotschyi	Achillea kotschyi subsp. canescens Bässler	Turkey	1999-08-01 00:00:00.0	ICBN	1100	Bässler	Nigde	PonTaurus collection
8f8e01b8-21d5-43a0-8842-e08afb8fb9e8	2008-08-04 10:52:48.0	Brassicaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Alyssum	Variety	PreservedSpecimen	2650	simplex	Alyssum simplex var. minus	Turkey	1999-08-01 00:00:00.0	ICBN	1101	\n	Nigde	PonTaurus collection
9f924558-7486-4b2b-8fb2-d002bce5d0ec	2008-08-04 10:52:48.0	Brassicaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 1650m	Alyssum		PreservedSpecimen	1650	aurantiacum	Alyssum aurantiacum Boiss.	Turkey	1999-08-01 00:00:00.0	ICBN	1102	Boiss.	Nigde	PonTaurus collection
ad621390-4d6a-42c4-9246-c325e54dac43	2008-08-04 10:52:48.0	Caryophyllaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Dianthus	Variety	PreservedSpecimen	2650	zonatus	Dianthus zonatus var. zonatus	Turkey	1999-08-01 00:00:00.0	ICBN	1103	\n	Nigde	PonTaurus collection
0364a939-1d03-41a5-b06c-dfee737e0acb	2008-08-04 10:52:48.0	Brassicaceae		heterocoma	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Draba	Variety	PreservedSpecimen	2650	bruniifolia	Draba bruniifolia var. nana (Stapf) Schulz	Turkey	1999-08-01 00:00:00.0	ICBN	1104	(Stapf) Schulz	Nigde	PonTaurus collection
0befbe03-c401-4fc3-9855-e74cd1391c6e	2008-08-04 10:52:48.0	Liliaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Asphodeline		PreservedSpecimen	2650	taurica	Asphodeline taurica (Pall.) Kunth	Turkey	1999-08-01 00:00:00.0	ICBN	1105	(Pall.) Kunth	Nigde	PonTaurus collection
eadb25a4-8639-4369-999d-647a38de9b9d	2008-08-04 10:52:48.0	Brassicaceae		flexibile	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Alyssum	Subspecies	PreservedSpecimen	2650	condensatum	Alyssum condensatum subsp. flexibile (Nyár.) Dudley	Turkey	1999-08-01 00:00:00.0	ICBN	1106	(Nyár.) Dudley	Nigde	PonTaurus collection
9156e7b1-615a-4332-938a-3cbc1dc46a2b	2008-08-04 10:52:48.0	Poaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Festuca	Variety	PreservedSpecimen	2650	pinifolia	Festuca pinifolia var. pinifolia	Turkey	1999-08-01 00:00:00.0	ICBN	1107	\n	Nigde	PonTaurus collection
60c23f6a-93d7-43d3-86dc-ad73f6d2ce73	2008-08-04 10:52:48.0	Caryophyllaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Gypsophila		PreservedSpecimen	2650	curvifolia	Gypsophila curvifolia Fenzl	Turkey	1999-08-01 00:00:00.0	ICBN	1108	Fenzl	Nigde	PonTaurus collection
3d50cb26-0511-427c-8703-ee29e9180c44	2008-08-04 10:52:48.0	Lamiaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Teucrium	Variety	PreservedSpecimen	2650	montanum	Teucrium montanum var. parnassicum Celak	Turkey	1999-08-01 00:00:00.0	ICBN	1109	Celak	Nigde	PonTaurus collection
4d6e480f-4d73-4592-8549-33d964372edc	2008-08-04 10:52:48.0	Boraginaceae		cariense	Markus Döring	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Cynoglossum	Variety	PreservedSpecimen	1950	lithospermifolium	Cynoglossum lithospermifolium var. cariense	Turkey	1999-06-21 00:00:00.0	ICBN	110a	\n	Mugla	PonTaurus collection
883d4680-8582-4bf8-9c1b-fc31bce20e38	2008-08-04 10:52:48.0	Caryophyllaceae		\n	Markus Döring	Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m	Cerastium		PreservedSpecimen	2150	macranthum	Cerastium macranthum Boiss.	Turkey	1999-06-21 00:00:00.0	ICBN	110b	Boiss.	Mugla	PonTaurus collection
97506d59-3a65-4867-a959-5a861ba86bf7	2008-08-04 10:52:48.0	Brassicaceae		\n	Markus Döring	Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m	Hesperis		PreservedSpecimen	2150	kotschyi	Hesperis kotschyi Boiss.	Turkey	1999-06-21 00:00:00.0	ICBN	111	Boiss.	Mugla	PonTaurus collection
77d40feb-2776-4e93-a45b-632fc25764c7	2008-08-04 10:52:48.0	Brassicaceae		cyclocarpa	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Aurinia	Subspecies	PreservedSpecimen	2700	rupestris	Aurinia rupestris subsp. cyclocarpa	Turkey	1999-08-01 00:00:00.0	ICBN	1110	\n	Nigde	PonTaurus collection
e0be2d3a-96ea-499d-8577-0c71b37c4606	2008-08-04 10:52:48.0	Lamiaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Nepeta		PreservedSpecimen	2700	betonicifolia	Nepeta betonicifolia C.A.Mey.	Turkey	1999-08-01 00:00:00.0	ICBN	1111	C.A.Mey.	Nigde	PonTaurus collection
ddabc551-89c8-47d3-a322-cee922866e76	2008-08-04 10:52:48.0	Ranunculaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Ranunculus	Variety	PreservedSpecimen	2700	demissus	Ranunculus demissus var. major Boiss.	Turkey	1999-08-01 00:00:00.0	ICBN	1112	Boiss.	Nigde	PonTaurus collection
0935fc4e-6e06-459f-8ea5-192d127e5be9	2008-08-04 10:52:48.0	Poaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Poa		PreservedSpecimen	2700	psychrophila	Poa psychrophila Boiss. & Heldr.	Turkey	1999-08-01 00:00:00.0	ICBN	1113	Boiss. & Heldr.	Nigde	PonTaurus collection
5f5ab211-c311-428a-a72d-661313ebb286	2008-08-04 10:52:48.0	Poaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Phleum		PreservedSpecimen	2700	alpinum	Phleum alpinum L.	Turkey	1999-08-01 00:00:00.0	ICBN	1114	L.	Nigde	PonTaurus collection
8fa79f7c-87ec-4fa0-98ee-e610d9066d19	2008-08-04 10:52:48.0	Poaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Poa		PreservedSpecimen	2700	nemoralis	Poa nemoralis L.	Turkey	1999-08-01 00:00:00.0	ICBN	1115	L.	Nigde	PonTaurus collection
99688518-07f2-406b-ad5d-183e15f4c259	2008-08-04 10:52:48.0	Poaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Sesleria		PreservedSpecimen	2700	phleoides	Sesleria phleoides Steven ex R.Roem. & Schultes	Turkey	1999-08-01 00:00:00.0	ICBN	1116	Steven ex R.Roem. & Schultes	Nigde	PonTaurus collection
8c8348c6-ba86-4a3b-ad42-fc7061295d0a	2008-08-04 10:52:48.0	unbekannt		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	noch unbestimmt !!!		PreservedSpecimen	2700	\n	noch unbestimmt !!!	Turkey	1999-08-01 00:00:00.0	ICBN	1117	\n	Nigde	PonTaurus collection
6d4902b2-4586-465a-8d89-d4edb03685ef	2008-08-04 10:52:48.0	Asteraceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Taraxacum		PreservedSpecimen	2700	sintenisii	Taraxacum sintenisii Dahlst.	Turkey	1999-08-01 00:00:00.0	ICBN	1118	Dahlst.	Nigde	PonTaurus collection
b20554b9-27bc-498a-9832-9f3ff3b9f1a4	2008-08-04 10:52:48.0	Polygonaceae		carnea	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Persicaria	Subspecies	PreservedSpecimen	2700	bistorta	Persicaria bistorta subsp. carnea (C. Koch) Greuter & Burdet	Turkey	1999-08-01 00:00:00.0	ICBN	1119	(C. Koch) Greuter & Burdet	Nigde	PonTaurus collection
0938caf5-8f64-4311-80b6-eb4bf4bda8c3	2008-08-04 10:52:48.0	Liliaceae		\n	Markus Döring	Sandras Dagi above Agla, Ciçekbaba Tepesi, 2150m	Ornithogalum		PreservedSpecimen	2150	orthophyllum	Ornithogalum orthophyllum Ten.	Turkey	1999-06-21 00:00:00.0	ICBN	112	Ten.	Mugla	PonTaurus collection
a761d295-0daf-4cda-98ee-26c612f14277	2008-08-04 10:52:48.0	Rubiaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Galium		PreservedSpecimen	2700	cilicicum	Galium cilicicum Boiss.	Turkey	1999-08-01 00:00:00.0	ICBN	1120	Boiss.	Nigde	PonTaurus collection
cbf76382-2221-4c21-99af-d2686f86fc33	2008-08-04 10:52:48.0	Poaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Poa		PreservedSpecimen	2700	bulbosa agg.	Poa bulbosa agg. L.	Turkey	1999-08-01 00:00:00.0	ICBN	1121	L.	Nigde	PonTaurus collection
ebf7bb1c-90f4-475b-83b4-ca9b43c77d35	2008-08-04 10:52:48.0	Caryophyllaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Arenaria		PreservedSpecimen	2700	balansae	Arenaria balansae Boiss.	Turkey	1999-08-01 00:00:00.0	ICBN	1122	Boiss.	Nigde	PonTaurus collection
b78b19ae-c5d2-4541-ae30-5ed38b25689c	2008-08-04 10:52:48.0	Caryophyllaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Silene		PreservedSpecimen	2700	olympica	Silene olympica Boiss.	Turkey	1999-08-01 00:00:00.0	ICBN	1123	Boiss.	Nigde	PonTaurus collection
c7f2480c-4e6d-448a-81b0-22e6aea2cd84	2008-08-04 10:52:48.0	Apiaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Heracleum		PreservedSpecimen	2700	humile	Heracleum humile Sm.	Turkey	1999-08-01 00:00:00.0	ICBN	1124	Sm.	Nigde	PonTaurus collection
a38b9813-c676-4a65-aaf1-631fc11c6a26	2008-08-04 10:52:48.0	Fabaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2660m	Trifolium	Variety	PreservedSpecimen	2660	repens	Trifolium repens var. repens	Turkey	1999-08-01 00:00:00.0	ICBN	1125a	\n	Nigde	PonTaurus collection
2f8e6067-4316-4b9c-a3b6-7aec31402cab	2008-08-04 10:52:48.0	Fabaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2660m	Trifolium		PreservedSpecimen	2660	spadiceum	Trifolium spadiceum L.	Turkey	1999-08-01 00:00:00.0	ICBN	1125b	L.	Nigde	PonTaurus collection
c4d36a45-2510-42a3-999f-159c28c8a1f0	2008-08-04 10:52:48.0	Polygonaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, step crevice in cliff SE of tarn Karagöl, 2700m	Oxyria		PreservedSpecimen	2700	digyna	Oxyria digyna (L.) Hill	Turkey	1999-08-01 00:00:00.0	ICBN	1126	(L.) Hill	Nigde	PonTaurus collection
54017469-7993-459b-a671-dd1b313ed5c2	2008-08-04 10:52:48.0	Lamiaceae		pinnatifida	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, basin and adjoining slopes around tarn Karagöl, 2650m	Scutellaria	Subspecies	PreservedSpecimen	2650	orientalis	Scutellaria orientalis subsp. pinnatifida J.R.Edm.	Turkey	1999-08-01 00:00:00.0	ICBN	1127	J.R.Edm.	Nigde	PonTaurus collection
86459925-a3ed-4f77-8b45-bfdedb7e6927	2008-08-04 10:52:48.0	Geraniaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, slopes along the road from Meydan to tarn Karagöl, 1850m	Pelargonium		PreservedSpecimen	1850	endlicherianum	Pelargonium endlicherianum Fenzl	Turkey	1999-08-01 00:00:00.0	ICBN	1128	Fenzl	Nigde	PonTaurus collection
d0ffc4aa-a4f3-4363-bebb-c16c8c170b2d	2008-08-04 10:52:48.0	Asteraceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Helichrysum		PreservedSpecimen	2620	pallasii	Helichrysum pallasii Ledeb.	Turkey	1999-08-01 00:00:00.0	ICBN	1129	Ledeb.	Nigde	PonTaurus collection
44cd2662-37f9-44f4-8465-e88aeb992a2e	2008-08-04 10:52:48.0	Poaceae		\n	Markus Döring	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 2180m	Stipa		PreservedSpecimen	2180	spec.	Stipa spec.	Turkey	1999-06-21 00:00:00.0	ICBN	113	\n	Mugla	PonTaurus collection
50d7a4f4-af7f-4ed1-aa44-91215b76064f	2008-08-04 10:52:48.0	Lamiaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Marrubium		PreservedSpecimen	2620	cephalanthum	Marrubium cephalanthum Boiss. & Noe	Turkey	1999-08-01 00:00:00.0	ICBN	1130	Boiss. & Noe	Nigde	PonTaurus collection
0766522d-5ff7-4359-a348-a92fa26b6350	2008-08-04 10:52:49.0	Lamiaceae		citrina	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Stachys	Subspecies	PreservedSpecimen	2620	citrina	Stachys citrina subsp. citrina	Turkey	1999-08-01 00:00:00.0	ICBN	1131	\n	Nigde	PonTaurus collection
761f5b25-1a0d-43d3-9e9b-5bc7440a1ca3	2008-08-04 10:52:49.0	Asteraceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Centaurea		PreservedSpecimen	2620	mucronifera	Centaurea mucronifera DC.	Turkey	1999-08-01 00:00:00.0	ICBN	1132	DC.	Nigde	PonTaurus collection
1af00ab9-b489-4a72-86d4-00e09cee3f57	2008-08-04 10:52:49.0	Lamiaceae		pinnatifida	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Scutellaria	Subspecies	PreservedSpecimen	2620	orientalis	Scutellaria orientalis subsp. pinnatifida J.R.Edm.	Turkey	1999-08-01 00:00:00.0	ICBN	1133	J.R.Edm.	Nigde	PonTaurus collection
93367ea7-273f-49f7-8a52-996c06f79931	2008-08-04 10:52:49.0	Brassicaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl, 2550m	Iberis		PreservedSpecimen	2550	simplex	Iberis simplex DC.	Turkey	1999-08-01 00:00:00.0	ICBN	1134	DC.	Nigde	PonTaurus collection
a465f35c-8476-4302-9b71-e8eb827b64e4	2008-08-04 10:52:49.0	Brassicaceae		flexibile	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Alyssum	Subspecies	PreservedSpecimen	2620	condensatum	Alyssum condensatum subsp. flexibile (Nyár.) Dudley	Turkey	1999-08-01 00:00:00.0	ICBN	1135	(Nyár.) Dudley	Nigde	PonTaurus collection
b00046fe-7a7e-41a8-813a-d703916babdd	2008-08-04 10:52:49.0	Plumbaginaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Acantholimon		PreservedSpecimen	2620	lycaonicum	Acantholimon lycaonicum Boiss. & Heldr.	Turkey	1999-08-01 00:00:00.0	ICBN	1136	Boiss. & Heldr.	Nigde	PonTaurus collection
f8a59419-0df2-4618-9924-37e2d0c1b21d	2008-08-04 10:52:49.0	Fabaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Astragalus		PreservedSpecimen	2620	haussknechtii	Astragalus haussknechtii Bunge	Turkey	1999-08-01 00:00:00.0	ICBN	1137	Bunge	Nigde	PonTaurus collection
6c219dea-893d-4182-a0fc-f2ef3cdf575e	2008-08-04 10:52:49.0	Asteraceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Scorzonera	Variety	PreservedSpecimen	2620	cana	Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.	Turkey	1999-08-01 00:00:00.0	ICBN	1138	(Boiss.) D.F.Chamb.	Nigde	PonTaurus collection
80197492-4af8-4e8f-b90f-8dd047542594	2008-08-04 10:52:49.0	Asteraceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Crepis		PreservedSpecimen	2620	willdenowii	Crepis willdenowii Czerep.	Turkey	1999-08-01 00:00:00.0	ICBN	1139	Czerep.	Nigde	PonTaurus collection
d9423127-753e-4809-a176-a851000ad8bc	2008-08-04 10:52:49.0	Convolvulaceae		\n	Markus Döring	Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 1800m	Convolvulus		PreservedSpecimen	1800	libanoticus	Convolvulus libanoticus Boiss.	Turkey	1999-06-21 00:00:00.0	ICBN	114	Boiss.	Mugla	PonTaurus collection
387c0631-61c2-42d5-9050-1e5598d98396	2008-08-04 10:52:49.0	Apiaceae		lithophila	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Pimpinella	Subspecies	PreservedSpecimen	2620	tragium	Pimpinella tragium subsp. lithophila (I. Schischk.) Tutin	Turkey	1999-08-01 00:00:00.0	ICBN	1140	(I. Schischk.) Tutin	Nigde	PonTaurus collection
6f09fed0-c02b-4055-b436-933797fbbd72	2008-08-04 10:52:49.0	Liliaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Ornithogalum		PreservedSpecimen	2620	comosum	Ornithogalum comosum L.	Turkey	1999-08-01 00:00:00.0	ICBN	1141	L.	Nigde	PonTaurus collection
3a4519b5-5114-4919-ae92-70a981450614	2008-08-04 10:52:49.0	Fabaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari, upper Arpalik (Maden) Deresi, slopes along the road from Darbogaz to tarn Karagöl. N37°24´67´´, O34°33´23´´, 2620m	Ononis	Variety	PreservedSpecimen	2620	adenotricha	Ononis adenotricha var. adenotricha	Turkey	1999-08-01 00:00:00.0	ICBN	1142	\n	Nigde	PonTaurus collection
5c4617ec-6aa3-41c3-8e58-663058d166fe	2008-08-04 10:52:49.0	Lamiaceae		oligodon	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, slopes along the road from Meydan to tarn Karagöl, 1600m	Marrubium	Subspecies	PreservedSpecimen	1600	parviflorum	Marrubium parviflorum subsp. oligodon (Boiss.) Seybold	Turkey	1999-08-01 00:00:00.0	ICBN	1143	(Boiss.) Seybold	Nigde	PonTaurus collection
b3e9f3e4-13fb-4b0d-af17-a65d2103947a	2008-08-04 10:52:49.0	Caryophyllaceae		\n	Markus Döring	d. Ulukisla, Bolkar Daglari above Meydan, slopes along the road from Meydan to tarn Karagöl, 1600m	Gypsophila		PreservedSpecimen	1600	curvifolia	Gypsophila curvifolia Fenzl	Turkey	1999-08-01 00:00:00.0	ICBN	1144	Fenzl	Nigde	PonTaurus collection
35ffc06d-99b8-45a2-8c5e-4c3d0df8bbe0	2008-08-04 10:52:49.0	Fabaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Kayaçik Bogazi, 2100m	Ebenus	Variety	PreservedSpecimen	2100	laguroides	Ebenus laguroides var. cilicica (Boiss.) Bornm.	Turkey	1999-08-06 00:00:00.0	ICBN	1145	(Boiss.) Bornm.	Adana	PonTaurus collection
26f48608-c52b-4725-a177-3acd060bf61a	2008-08-04 10:52:49.0	Poaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Kayaçik Bogazi, 2100m	Sesleria		PreservedSpecimen	2100	alba	Sesleria alba Sm.	Turkey	1999-08-06 00:00:00.0	ICBN	1146	Sm.	Adana	PonTaurus collection
ad5b25dd-0af8-4bc7-86d8-17e45d087123	2008-08-04 10:52:49.0	Poaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Kayaçik Bogazi, 2100m	Elytrigia		PreservedSpecimen	2100	libanotica	Elytrigia libanotica (Hack.) J.Holub.	Turkey	1999-08-06 00:00:00.0	ICBN	1147	(Hack.) J.Holub.	Adana	PonTaurus collection
8ba3ad85-9dc1-482b-8594-f1079e5fda9c	2008-08-04 10:52:49.0	Campanulaceae		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Kayaçik Bogazi, 2100m	Michauxia		PreservedSpecimen	2100	tchihatcheffii	Michauxia tchihatcheffii J.C.Fisch. & C.A.Mey.	Turkey	1999-08-06 00:00:00.0	ICBN	1148	J.C.Fisch. & C.A.Mey.	Adana	PonTaurus collection
5077aaed-070f-42b2-b0ac-63b5a260622b	2008-08-04 10:52:49.0	unbekannt		\n	Markus Döring	Aladaglari, Kayacik Deresi, entrance to Kayaçik Bogazi, 2100m	noch unbestimmt !!!		PreservedSpecimen	2100	\n	noch unbestimmt !!!	Turkey	1999-08-06 00:00:00.0	ICBN	1149	\n	Adana	PonTaurus collection
1717b783-cab0-4330-aca7-0352695ddf46	2008-08-04 10:52:49.0	Violaceae		\n	Markus Döring	Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit, 1950m	Viola		PreservedSpecimen	1950	sandrasea	Viola sandrasea Melch.	Turkey	1999-06-21 00:00:00.0	ICBN	115	Melch.	Mugla	PonTaurus collection
