ipt:coreid	ipt:guid	ipt:link	ipt:modified	Family	InstitutionCode	County	Collector	Kingdom	Locality	Genus	MaximumDepthInMeters	BasisOfRecord	Phylum	MinimumDepthInMeters	MinimumElevationInMeters	Class	ScientificName	NomenclaturalCode	Country	MaximumElevationInMeters	EarliestDateCollected	CatalogNumber	StateProvince	Order	Continent	CollectionCode
9653	5366f1f5-158b-4fec-bc7f-54bf3e38d076	http://localhost:8080/data/2/5366f1f5-158b-4fec-bc7f-54bf3e38d076/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Thyridaria triseptata (Peck) M.E. Barr	ICZN	CN		5.7.95 0:00	4093-2				HKU(M)
9654	cb02a131-914d-4cbd-861e-3da9fae14fcf	http://localhost:8080/data/2/cb02a131-914d-4cbd-861e-3da9fae14fcf/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Thyridaria triseptata (Peck) M.E. Barr	ICZN	CN		5.7.95 0:00	4093-3				HKU(M)
9655	b8c5011c-e59b-421c-a34a-eb847d0a097a	http://localhost:8080/data/2/b8c5011c-e59b-421c-a34a-eb847d0a097a/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Melanographium citri (Gonz. Frag. & Cif.) M.B. Ellis	ICZN	CN		5.7.95 0:00	4094-7				HKU(M)
9656	fe407fe6-1db2-49ab-b802-6ffca96eae0c	http://localhost:8080/data/2/fe407fe6-1db2-49ab-b802-6ffca96eae0c/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Thyridaria triseptata (Peck) M.E. Barr	ICZN	CN		5.7.95 0:00	4096				HKU(M)
9657	4d6225d5-017a-47be-b872-5b6ab9eba0ce	http://localhost:8080/data/2/4d6225d5-017a-47be-b872-5b6ab9eba0ce/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Massarina grandispora Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		5.7.95 0:00	4097-2				HKU(M)
9658	f92bcbd9-7005-4411-88df-cd959ca487af	http://localhost:8080/data/2/f92bcbd9-7005-4411-88df-cd959ca487af/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Oxydothis ianei Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4098-3				HKU(M)
9659	d57a7d23-600a-4b46-a745-0d38833aee01	http://localhost:8080/data/2/d57a7d23-600a-4b46-a745-0d38833aee01/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type F	ICZN	CN		5.7.95 0:00	4098-4				HKU(M)
9660	a9502f93-19ec-4840-87ee-b1eeb29ddd5a	http://localhost:8080/data/2/a9502f93-19ec-4840-87ee-b1eeb29ddd5a/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Valsa c.f. ceratosperma (Tode: Fr.) Maire	ICZN	CN		5.7.95 0:00	4102				HKU(M)
9661	f32c0472-7161-4bca-bf39-83bfae943d1d	http://localhost:8080/data/2/f32c0472-7161-4bca-bf39-83bfae943d1d/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Periconia trachycarpicola Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4104-5				HKU(M)
9662	418242f0-040f-4155-992d-ebe6e9b0265e	http://localhost:8080/data/2/418242f0-040f-4155-992d-ebe6e9b0265e/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Stictis stellata Wallr.	ICZN	CN		5.7.95 0:00	4104-6				HKU(M)
9663	ddedce32-abfb-4bbe-a865-33add9a6ea07	http://localhost:8080/data/2/ddedce32-abfb-4bbe-a865-33add9a6ea07/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Melanographium citri (Gonz. Frag. & Cif.) M.B. Ellis	ICZN	CN		5.7.95 0:00	4105				HKU(M)
9664	9518264f-8765-428d-845b-764630c9cd74	http://localhost:8080/data/2/9518264f-8765-428d-845b-764630c9cd74/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Valsa c.f. ceratosperma (Tode: Fr.) Maire	ICZN	CN		5.7.95 0:00	4106				HKU(M)
9665	4a62bfa1-523d-4f7d-9c3a-2887813268ca	http://localhost:8080/data/2/4a62bfa1-523d-4f7d-9c3a-2887813268ca/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Oxydothis ianei Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4108-2				HKU(M)
9666	9fe70f51-5491-49b5-8ea9-164878467c0a	http://localhost:8080/data/2/9fe70f51-5491-49b5-8ea9-164878467c0a/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Melanographium citri (Gonz. Frag. & Cif.) M.B. Ellis	ICZN	CN		5.7.95 0:00	4109-2				HKU(M)
9667	63649b7a-daa6-4922-bf99-64dd7266144e	http://localhost:8080/data/2/63649b7a-daa6-4922-bf99-64dd7266144e/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Oxydothis ianei Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4111				HKU(M)
9668	08396c98-9151-4145-9e98-db92e061e0f7	http://localhost:8080/data/2/08396c98-9151-4145-9e98-db92e061e0f7/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Oxydothis ianei Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4114-1				HKU(M)
9669	b0564a1e-8c3c-4440-899c-b5ab75484d78	http://localhost:8080/data/2/b0564a1e-8c3c-4440-899c-b5ab75484d78/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Periconia trachycarpicola Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CN		6.7.95 0:00	4114-2				HKU(M)
9670	69cf99ff-17be-4494-9e59-f82bfc315abb	http://localhost:8080/data/2/69cf99ff-17be-4494-9e59-f82bfc315abb/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Phomopsis Type J	ICZN	CN		5.7.95 0:00	4114-3				HKU(M)
9671	49b9ae9a-4930-47d2-979d-f13afbe1ae5c	http://localhost:8080/data/2/49b9ae9a-4930-47d2-979d-f13afbe1ae5c/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Xuanen	Joanne E. Taylor		CHINA, Hubei Province (south west), Xuanen County			Specimen					Thyridaria triseptata (Peck) M.E. Barr	ICZN	CN		5.7.95 0:00	4114-4				HKU(M)
9672	f9ed3210-f69f-40ce-be18-dfb0dfc806b1	http://localhost:8080/data/2/f9ed3210-f69f-40ce-be18-dfb0dfc806b1/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Microsphaeropsis sp. 2	ICZN	CH		13.11.95 0:00	4115-2				HKU(M)
9673	4c60a02e-3efa-4788-b725-008b13f16949	http://localhost:8080/data/2/4c60a02e-3efa-4788-b725-008b13f16949/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Microsphaeropsis sp. 2	ICZN	CH		13.11.95 0:00	4116-2				HKU(M)
9674	70f23567-4757-4216-ba6c-0f32f27ec3b0	http://localhost:8080/data/2/70f23567-4757-4216-ba6c-0f32f27ec3b0/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Periconia byssoides Pers. ex MŽrat	ICZN	CH		13.11.95 0:00	4117-2				HKU(M)
9675	6d053764-e798-42fe-a586-3563c3644a34	http://localhost:8080/data/2/6d053764-e798-42fe-a586-3563c3644a34/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	CH		13.11.95 0:00	4119-5				HKU(M)
9676	7b3ce479-f7a3-4faa-a00b-cb6155e65a75	http://localhost:8080/data/2/7b3ce479-f7a3-4faa-a00b-cb6155e65a75/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phomopsis Type E	ICZN	CH		13.11.95 0:00	4119-6				HKU(M)
9677	45701139-0e61-45f5-8eb3-f5d7c3bfa1b7	http://localhost:8080/data/2/45701139-0e61-45f5-8eb3-f5d7c3bfa1b7/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phomopsis Type H	ICZN	CH		13.11.95 0:00	4119-7				HKU(M)
9678	09870e9e-ec6d-4554-9e5e-117f3e07a23b	http://localhost:8080/data/2/09870e9e-ec6d-4554-9e5e-117f3e07a23b/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Sporidesmium valdivianum (Speg.) M.B. Ellis	ICZN	CH		13.11.95 0:00	4119-8				HKU(M)
9679	3e8ead9c-d805-436e-9abe-cca402fb7aef	http://localhost:8080/data/2/3e8ead9c-d805-436e-9abe-cca402fb7aef/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Sporidesmium valdivianum (Speg.) M.B. Ellis	ICZN	CH		13.11.95 0:00	4120-2				HKU(M)
9680	37bc890c-c7c5-4206-ad39-cb3966bd11ce	http://localhost:8080/data/2/37bc890c-c7c5-4206-ad39-cb3966bd11ce/detail.html	Thu Sep 25 01:14:13 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Pestalotiopsis (Pestalotia) caroliniana Guba	ICZN	CH		13.11.95 0:00	4121-3				HKU(M)
9681	042336c5-7469-42d4-98c8-b18a03db237a	http://localhost:8080/data/2/042336c5-7469-42d4-98c8-b18a03db237a/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phomopsis Type E	ICZN	CH		13.11.95 0:00	4121-4				HKU(M)
9682	b42ca182-5c75-4031-b5f0-e1c9a502b356	http://localhost:8080/data/2/b42ca182-5c75-4031-b5f0-e1c9a502b356/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phomopsis Type H	ICZN	CH		13.11.95 0:00	4121-5				HKU(M)
9683	cdb38d54-ecfa-4a7d-9c15-3b33819388a0	http://localhost:8080/data/2/cdb38d54-ecfa-4a7d-9c15-3b33819388a0/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Periconia minutissima Corda	ICZN	CH		13.11.95 0:00	4125-3				HKU(M)
9684	28877143-b09b-4528-8c17-44d79f8a4198	http://localhost:8080/data/2/28877143-b09b-4528-8c17-44d79f8a4198/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phoma Type D	ICZN	CH		13.11.95 0:00	4125-4				HKU(M)
9685	e071fdca-ebb8-455d-a995-b93980b11cc8	http://localhost:8080/data/2/e071fdca-ebb8-455d-a995-b93980b11cc8/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phomopsis Type H	ICZN	CH		13.11.95 0:00	4126-3				HKU(M)
9686	c50b8600-2483-47bf-bcfc-837418fe9971	http://localhost:8080/data/2/c50b8600-2483-47bf-bcfc-837418fe9971/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Periconia minutissima Corda	ICZN	CH		13.11.95 0:00	4127-4				HKU(M)
9687	40bba1bf-d2c2-430b-8578-ce4c061b68de	http://localhost:8080/data/2/40bba1bf-d2c2-430b-8578-ce4c061b68de/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phaeophleospora striae Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CH		13.11.95 0:00	4127-5				HKU(M)
9688	1144c52f-17cf-41d4-8e0d-d1a9066c7d12	http://localhost:8080/data/2/1144c52f-17cf-41d4-8e0d-d1a9066c7d12/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phaeosphaeria subalpina (Bub‡k) Shoemaker & C.E. Babc.	ICZN	CH		13.11.95 0:00	4127-6				HKU(M)
9689	cb2d46bd-4636-4176-835a-d44a950457ea	http://localhost:8080/data/2/cb2d46bd-4636-4176-835a-d44a950457ea/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	CH		13.11.95 0:00	4128-5				HKU(M)
9690	0c491edd-7b28-4a0d-90cf-42abd6b39289	http://localhost:8080/data/2/0c491edd-7b28-4a0d-90cf-42abd6b39289/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Microsphaeropsis olivacea (Bonord.) Hšhn.	ICZN	CH		13.11.95 0:00	4128-6				HKU(M)
9691	d32ea410-2da8-45fb-806d-dca2b5e5848a	http://localhost:8080/data/2/d32ea410-2da8-45fb-806d-dca2b5e5848a/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Microsphaeropsis sp. 2	ICZN	CH		13.11.95 0:00	4128-7				HKU(M)
9692	3da17f5e-7f31-4b89-806b-f0f3591946ee	http://localhost:8080/data/2/3da17f5e-7f31-4b89-806b-f0f3591946ee/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phaeophleospora striae Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CH		13.11.95 0:00	4128-8				HKU(M)
9693	1b6b5a76-daa1-4a06-970c-a210a1a78bd4	http://localhost:8080/data/2/1b6b5a76-daa1-4a06-970c-a210a1a78bd4/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phoma cava Schulzer	ICZN	CH		13.11.95 0:00	4128-9				HKU(M)
9694	03cc4074-e1d9-44e2-a647-c1b3c6cb26f6	http://localhost:8080/data/2/03cc4074-e1d9-44e2-a647-c1b3c6cb26f6/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Sphaeropsis sp. anamorph of Botryosphaeria obtusa	ICZN	CH		13.11.95 0:00	4129				HKU(M)
9695	b38b26e0-28c8-4319-8e6d-f39c43ea850b	http://localhost:8080/data/2/b38b26e0-28c8-4319-8e6d-f39c43ea850b/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Periconia minutissima Corda	ICZN	CH		13.11.95 0:00	4131-5				HKU(M)
9696	266f843f-5b47-45ec-99de-b9fd9a5fb0ba	http://localhost:8080/data/2/266f843f-5b47-45ec-99de-b9fd9a5fb0ba/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phoma Type A	ICZN	CH		13.11.95 0:00	4133-3				HKU(M)
9697	b3f3c833-317c-40af-8940-2b51587b63c7	http://localhost:8080/data/2/b3f3c833-317c-40af-8940-2b51587b63c7/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Periconia minutissima Corda	ICZN	CH		13.11.95 0:00	4136-3				HKU(M)
9698	50300e0f-8cf6-4f34-8b1d-1317159565f9	http://localhost:8080/data/2/50300e0f-8cf6-4f34-8b1d-1317159565f9/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phomopsis Type H	ICZN	CH		13.11.95 0:00	4140-4				HKU(M)
9699	ecb4a3fe-cd8a-45a2-90ff-fdb48e236dde	http://localhost:8080/data/2/ecb4a3fe-cd8a-45a2-90ff-fdb48e236dde/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Parahendersonia trachycarpa Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CH		13.11.95 0:00	4141-3				HKU(M)
9700	9c20f067-bd0a-4ba2-8d3d-fb1d40480e83	http://localhost:8080/data/2/9c20f067-bd0a-4ba2-8d3d-fb1d40480e83/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phomatospora dinemasporium J. Webster	ICZN	CH		13.11.95 0:00	4141-4				HKU(M)
9701	3729e9e4-4517-4fda-a733-53f05a287c9d	http://localhost:8080/data/2/3729e9e4-4517-4fda-a733-53f05a287c9d/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	CH		13.11.95 0:00	4142-1				HKU(M)
9702	b8203d2d-887c-46b3-bac4-be9cb3ac44c1	http://localhost:8080/data/2/b8203d2d-887c-46b3-bac4-be9cb3ac44c1/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Microsphaeropsis sp. 2	ICZN	CH		13.11.95 0:00	4142-2				HKU(M)
9703	a74f002a-81f3-4e1d-a038-6d360243e32c	http://localhost:8080/data/2/a74f002a-81f3-4e1d-a038-6d360243e32c/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Periconia minutissima Corda	ICZN	CH		13.11.95 0:00	4143-2				HKU(M)
9704	4a27e90b-f11a-400e-9d0d-a76ba0797e47	http://localhost:8080/data/2/4a27e90b-f11a-400e-9d0d-a76ba0797e47/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Periconia minutissima Corda	ICZN	CH		13.11.95 0:00	4143-3				HKU(M)
9705	bcc77bdc-a2c0-42e1-b5ce-d2dda4ab4111	http://localhost:8080/data/2/bcc77bdc-a2c0-42e1-b5ce-d2dda4ab4111/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Menispora gamsii Hol. Jech.	ICZN	CH		13.11.95 0:00	4146				HKU(M)
9706	7693e317-b467-4528-8e8b-36f29453ad00	http://localhost:8080/data/2/7693e317-b467-4528-8e8b-36f29453ad00/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Sporidesmium valdivianum (Speg.) M.B. Ellis	ICZN	CH		13.11.95 0:00	4147-2				HKU(M)
9707	31cbdbdc-d682-4cc0-9326-efdbb1b369ca	http://localhost:8080/data/2/31cbdbdc-d682-4cc0-9326-efdbb1b369ca/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phoma Type A	ICZN	CH		13.11.95 0:00	4148				HKU(M)
9708	e737a708-7aba-49da-975f-47db68dcd16b	http://localhost:8080/data/2/e737a708-7aba-49da-975f-47db68dcd16b/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Lophiostoma rubi (Fuckel) Liew, Aptroot & K.D. Hyde	ICZN	CH		13.11.95 0:00	4151				HKU(M)
9709	1657cbe5-79f1-4cdb-aae0-d403b5ea11f8	http://localhost:8080/data/2/1657cbe5-79f1-4cdb-aae0-d403b5ea11f8/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phoma Type A	ICZN	CH		13.11.95 0:00	4153-2				HKU(M)
9710	a7b3b490-ac8a-4518-b4e0-1579f19ad375	http://localhost:8080/data/2/a7b3b490-ac8a-4518-b4e0-1579f19ad375/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Sphaeropsis sp. anamorph of Botryosphaeria obtusa	ICZN	CH		13.11.95 0:00	4153-3				HKU(M)
9711	892ac753-7257-4590-b2fc-ebb470a27a06	http://localhost:8080/data/2/892ac753-7257-4590-b2fc-ebb470a27a06/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Pestalotiopsis (Pestalotia) caroliniana Guba	ICZN	CH		13.11.95 0:00	4156-3				HKU(M)
9712	c085dc8f-286a-494b-ba6b-d6ccec59b9bd	http://localhost:8080/data/2/c085dc8f-286a-494b-ba6b-d6ccec59b9bd/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Pestalotiopsis (Pestalotia) caroliniana Guba	ICZN	CH		13.11.95 0:00	4156-4				HKU(M)
9713	15ebc9d3-cda3-4fbd-bc05-d81ae13ff03a	http://localhost:8080/data/2/15ebc9d3-cda3-4fbd-bc05-d81ae13ff03a/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Pestalotiopsis (Pestalotia) caroliniana Guba	ICZN	CH		13.11.95 0:00	4157-1				HKU(M)
9714	63fd41a6-c918-4b5e-add2-1c75ad1b1c2e	http://localhost:8080/data/2/63fd41a6-c918-4b5e-add2-1c75ad1b1c2e/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phoma cava Schulzer	ICZN	CH		13.11.95 0:00	4157-2				HKU(M)
9715	636eb497-0c29-4bab-ba34-52f03f089242	http://localhost:8080/data/2/636eb497-0c29-4bab-ba34-52f03f089242/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phoma Type A	ICZN	CH		13.11.95 0:00	4157-3				HKU(M)
9716	51524fdb-3cc5-4575-915f-a2343710b6b9	http://localhost:8080/data/2/51524fdb-3cc5-4575-915f-a2343710b6b9/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Phomopsis Type H	ICZN	CH		13.11.95 0:00	4158-2				HKU(M)
9717	10460c89-91fc-4f19-9264-880d85aab313	http://localhost:8080/data/2/10460c89-91fc-4f19-9264-880d85aab313/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Sporidesmium valdivianum (Speg.) M.B. Ellis	ICZN	CH		13.11.95 0:00	4158-3				HKU(M)
9718	2276bc33-5539-452e-b3e5-36732104b230	http://localhost:8080/data/2/2276bc33-5539-452e-b3e5-36732104b230/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Parahendersonia trachycarpa Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CH		13.11.95 0:00	4161-3				HKU(M)
9719	cf476bf2-6e41-46a7-ae6a-febf22731c79	http://localhost:8080/data/2/cf476bf2-6e41-46a7-ae6a-febf22731c79/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Parahendersonia trachycarpa Joa.E. Taylor, K.D. Hyde & E.B.G. Jones	ICZN	CH		13.11.95 0:00	4161-4				HKU(M)
9720	8ed1f90c-5bed-4da7-a100-c5a6e7733d71	http://localhost:8080/data/2/8ed1f90c-5bed-4da7-a100-c5a6e7733d71/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Periconia minutissima Corda	ICZN	CH		13.11.95 0:00	4162-3				HKU(M)
9721	88b9a313-3880-4994-ab80-77f0676176bc	http://localhost:8080/data/2/88b9a313-3880-4994-ab80-77f0676176bc/detail.html	Thu Sep 25 01:14:14 CEST 2008		HKU	Villa la Palme	Joanne E. Taylor		SWITZERLAND, Locarno, Villa la Palme			Specimen					Stictis stellata Wallr.	ICZN	CH		13.11.95 0:00	4162-4				HKU(M)
