"ID","FAMILY","INSTITUTION_CODE","INFRASPECIFIC_EPITHET","REMARKS","COLLECTOR","KINGDOM","LOCALITY","GENUS","INFRASPECIFIC_RANK","BASIS_OF_RECORD","PHYLUM","SPECIFIC_EPITHET","MINIMUM_ELEVATION_IN_METERS","CLASS","SCIENTIFIC_NAME","NOMENCLATURAL_CODE","EARLIEST_DATE_COLLECTED","COUNTRY","CATALOG_NUMBER","STATE_PROVINCE","AUTHOR_YEAR_OF_SCIENTIFIC_NAME","ORDER","CONTINENT","COLLECTION_CODE"
"2867","Campanulaceae","BGBM","limonifolium",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2930m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","limonifolium","2930",,"Asyneuma limonifolium subsp. limonifolium","ICBN","1999-07-27 00:00:00.0","TR","857","Nigde",,"Campanulales","Asia","B"
"2868","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2930m","Silene",,"PreservedSpecimen","Magnoliophyta","odontopetala","2930",,"Silene odontopetala Fenzl","ICBN","1999-07-27 00:00:00.0","TR","858a","Nigde","Fenzl","Caryophyllales","Asia","B"
"2869","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2930m","Minuartia","Variety","PreservedSpecimen","Magnoliophyta","erythrosepala","2930",,"Minuartia erythrosepala var. erythrosepala","ICBN","1999-07-27 00:00:00.0","TR","858b","Nigde",,"Caryophyllales","Asia","B"
"2870","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Sesleria",,"PreservedSpecimen","Magnoliophyta","phleoides","2900",,"Sesleria phleoides Steven ex R.Roem. & Schultes","ICBN","1999-07-27 00:00:00.0","TR","859","Nigde","Steven ex R.Roem. & Schultes","Cyperales","Asia","B"
"2871","Crassulaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Sedum",,"PreservedSpecimen","Magnoliophyta","ursi","2180",,"Sedum ursi t´Hart","ICBN","1999-06-21 00:00:00.0","TR","85a","Mugla","t´Hart","Rosales","Asia","B"
"2872","Liliaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Muscari",,"PreservedSpecimen","Magnoliophyta","tenuiflorum","2180",,"Muscari tenuiflorum Tausch","ICBN","1999-06-21 00:00:00.0","TR","85b","Mugla","Tausch","Liliales","Asia","B"
"2873","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Salvia",,"PreservedSpecimen","Magnoliophyta","caespitosa","2180",,"Salvia caespitosa Benth.","ICBN","1999-06-21 00:00:00.0","TR","86","Mugla","Benth.","Lamiales","Asia","B"
"2874","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Scorzonera",,"PreservedSpecimen","Magnoliophyta","rigida","2900",,"Scorzonera rigida Aucher","ICBN","1999-07-27 00:00:00.0","TR","860","Nigde","Aucher","Asterales","Asia","B"
"2875","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Scorzonera",,"PreservedSpecimen","Magnoliophyta","rigida","2750",,"Scorzonera rigida Aucher","ICBN","1999-07-28 00:00:00.0","TR","860x88","Nigde","Aucher","Asterales","Asia","B"
"2876","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Inula","Variety","PreservedSpecimen","Magnoliophyta","acaulis","2900",,"Inula acaulis var. acaulis","ICBN","1999-07-27 00:00:00.0","TR","861","Nigde",,"Asterales","Asia","B"
"2877","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Inula","Variety","PreservedSpecimen","Magnoliophyta","acaulis","2700",,"Inula acaulis var. acaulis","ICBN","1999-07-28 00:00:00.0","TR","861x86","Nigde",,"Asterales","Asia","B"
"2878","Rosaceae","BGBM","pulvinaris",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Potentilla","Subspecies","PreservedSpecimen","Magnoliophyta","pulvinaris","2900",,"Potentilla pulvinaris subsp. pulvinaris","ICBN","1999-07-27 00:00:00.0","TR","862","Nigde",,"Rosales","Asia","B"
"2879","Caryophyllaceae","BGBM","umbellulifera",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2900m","Minuartia","Variety","PreservedSpecimen","Magnoliophyta","umbellulifera","2900",,"Minuartia umbellulifera var. umbellulifera","ICBN","1999-07-27 00:00:00.0","TR","863","Nigde",,"Caryophyllales","Asia","B"
"2880","unbekannt","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2880m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2880",,"noch unbestimmt !!!","ICBN","1999-07-27 00:00:00.0","TR","864","Nigde",,,"Asia","B"
"2881","unbekannt","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2880m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2880",,"noch unbestimmt !!!","ICBN","1999-07-27 00:00:00.0","TR","865","Nigde",,,"Asia","B"
"2882","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2880m","Silene",,"PreservedSpecimen","Magnoliophyta","nuncupanda","2880",,"Silene nuncupanda Coode & Cullen","ICBN","1999-07-27 00:00:00.0","TR","866","Nigde","Coode & Cullen","Caryophyllales","Asia","B"
"2883","Plumbaginaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydanim hinteren kar. siehe karte, 2900m","Acantholimon",,"PreservedSpecimen","Magnoliophyta","lycaonicum","2900",,"Acantholimon lycaonicum Boiss. & Heldr.","ICBN","1999-07-27 00:00:00.0","TR","867","Nigde","Boiss. & Heldr.","Plumbaginales","Asia","B"
"2884","Caryophyllaceae","BGBM","umbellulifera",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydanim hinteren kar. siehe karte, 2900m","Minuartia","Variety","PreservedSpecimen","Magnoliophyta","umbellulifera","2900",,"Minuartia umbellulifera var. umbellulifera","ICBN","1999-07-27 00:00:00.0","TR","868","Nigde",,"Caryophyllales","Asia","B"
"2885","Asteraceae","BGBM","moschus",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydanim hinteren kar. siehe karte, 2900m","Jurinella","Subspecies","PreservedSpecimen","Magnoliophyta","moschus","2900",,"Jurinella moschus subsp. moschus","ICBN","1999-07-27 00:00:00.0","TR","869","Nigde",,"Asterales","Asia","B"
"2886","Brassicaceae","BGBM","compactum",,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Aethionema","Subspecies","PreservedSpecimen","Magnoliophyta","speciosum","2180",,"Aethionema speciosum subsp. compactum Hartvig & Strid","ICBN","1999-06-21 00:00:00.0","TR","87","Mugla","Hartvig & Strid","Capparales","Asia","B"
"2887","unbekannt","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, 2700m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2700",,"noch unbestimmt !!!","ICBN","1999-07-27 00:00:00.0","TR","870","Nigde",,,"Asia","B"
"2888","unbekannt","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, 2700m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2700",,"noch unbestimmt !!!","ICBN","1999-07-27 00:00:00.0","TR","871","Nigde",,,"Asia","B"
"2889","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Phleum",,"PreservedSpecimen","Magnoliophyta","alpinum","2700",,"Phleum alpinum L.","ICBN","1999-07-28 00:00:00.0","TR","872","Nigde","L.","Cyperales","Asia","B"
"2890","Polygonaceae","BGBM","carnea",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Persicaria","Subspecies","PreservedSpecimen","Magnoliophyta","bistorta","2700",,"Persicaria bistorta subsp. carnea (C. Koch) Greuter & Burdet","ICBN","1999-07-28 00:00:00.0","TR","873","Nigde","(C. Koch) Greuter & Burdet","Polygonales","Asia","B"
"2891","Ranunculaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Ranunculus","Variety","PreservedSpecimen","Magnoliophyta","demissus","2700",,"Ranunculus demissus var. major Boiss.","ICBN","1999-07-28 00:00:00.0","TR","874","Nigde","Boiss.","Ranunculales","Asia","B"
"2892","Poaceae","BGBM","fallax",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Poa","Subspecies","PreservedSpecimen","Magnoliophyta","alpina","2700",,"Poa alpina subsp. fallax F.Herm.","ICBN","1999-07-28 00:00:00.0","TR","875","Nigde","F.Herm.","Cyperales","Asia","B"
"2893","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Scorzonera","Variety","PreservedSpecimen","Magnoliophyta","cana","2700",,"Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","ICBN","1999-07-28 00:00:00.0","TR","876","Nigde","(Boiss.) D.F.Chamb.","Asterales","Asia","B"
"2894","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Minuartia",,"PreservedSpecimen","Magnoliophyta","verna s.l.","2700",,"Minuartia verna s.l. (L.) Hiern","ICBN","1999-07-28 00:00:00.0","TR","877","Nigde","(L.) Hiern","Caryophyllales","Asia","B"
"2895","Fabaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Trifolium",,"PreservedSpecimen","Magnoliophyta","spadiceum","2700",,"Trifolium spadiceum L.","ICBN","1999-07-28 00:00:00.0","TR","878","Nigde","L.","Fabales","Asia","B"
"2896","Gentianaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Gentianella",,"PreservedSpecimen","Magnoliophyta","holosteoides","2700",,"Gentianella holosteoides (N.M.Pritchard) Greuter","ICBN","1999-07-28 00:00:00.0","TR","879","Nigde","(N.M.Pritchard) Greuter","Gentianales","Asia","B"
"2897","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Teucrium",,"PreservedSpecimen","Magnoliophyta","polium s.l.","1950",,"Teucrium polium s.l. L.","ICBN","1999-06-21 00:00:00.0","TR","88","Mugla","L.","Lamiales","Asia","B"
"2898","unbekannt","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2700",,"noch unbestimmt !!!","ICBN","1999-07-28 00:00:00.0","TR","880","Nigde",,,"Asia","B"
"2899","Poaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Sesleria",,"PreservedSpecimen","Magnoliophyta","phleoides","2700",,"Sesleria phleoides Steven ex R.Roem. & Schultes","ICBN","1999-07-28 00:00:00.0","TR","881","Nigde","Steven ex R.Roem. & Schultes","Cyperales","Asia","B"
"2900","Poaceae","BGBM","fallax",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Poa","Subspecies","PreservedSpecimen","Magnoliophyta","alpina","2700",,"Poa alpina subsp. fallax F.Herm.","ICBN","1999-07-28 00:00:00.0","TR","882","Nigde","F.Herm.","Cyperales","Asia","B"
"2901","Plumbaginaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Acantholimon",,"PreservedSpecimen","Magnoliophyta","lycaonicum","2700",,"Acantholimon lycaonicum Boiss. & Heldr.","ICBN","1999-07-28 00:00:00.0","TR","883","Nigde","Boiss. & Heldr.","Plumbaginales","Asia","B"
"2902","Lamiaceae","BGBM","glareosa",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Ajuga","Subspecies","PreservedSpecimen","Magnoliophyta","chamaepitys","2700",,"Ajuga chamaepitys subsp. glareosa P.H. Davis","ICBN","1999-07-28 00:00:00.0","TR","884","Nigde","P.H. Davis","Lamiales","Asia","B"
"2903","Dipsacaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2760m","Scabiosa",,"PreservedSpecimen","Magnoliophyta","ochroleuca","2760",,"Scabiosa ochroleuca L.","ICBN","1999-07-28 00:00:00.0","TR","885","Nigde","L.","Dipsacales","Asia","B"
"2904","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Arenaria","Variety","PreservedSpecimen","Magnoliophyta","ledebouriana","2700",,"Arenaria ledebouriana var. ledebouriana","ICBN","1999-07-28 00:00:00.0","TR","886","Nigde",,"Caryophyllales","Asia","B"
"2905","Ranunculaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Ranunculus","Variety","PreservedSpecimen","Magnoliophyta","demissus","2700",,"Ranunculus demissus var. major Boiss.","ICBN","1999-07-28 00:00:00.0","TR","887","Nigde","Boiss.","Ranunculales","Asia","B"
"2906","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Taraxacum",,"PreservedSpecimen","Magnoliophyta","sintenisii","2700",,"Taraxacum sintenisii Dahlst.","ICBN","1999-07-28 00:00:00.0","TR","888","Nigde","Dahlst.","Asterales","Asia","B"
"2907","Fabaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Astragalus",,"PreservedSpecimen","Magnoliophyta","depressus","2700",,"Astragalus depressus L.","ICBN","1999-07-28 00:00:00.0","TR","889","Nigde","L.","Fabales","Asia","B"
"2908","Liliaceae","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Ciçekbaba Tepesi, 2150m","Scilla",,"PreservedSpecimen","Magnoliophyta","pleiophylla","2150",,"Scilla pleiophylla Speta","ICBN","1999-06-21 00:00:00.0","TR","89","Mugla","Speta","Liliales","Asia","B"
"2909","Rosaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Alchemilla",,"PreservedSpecimen","Magnoliophyta","paracompactilis","2700",,"Alchemilla paracompactilis Ponert","ICBN","1999-07-28 00:00:00.0","TR","890","Nigde","Ponert","Rosales","Asia","B"
"2910","Rubiaceae","BGBM","grandiflora",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Asperula","Subspecies","PreservedSpecimen","Magnoliophyta","stricta","2700",,"Asperula stricta subsp. grandiflora Schönb.-Tem.","ICBN","1999-07-28 00:00:00.0","TR","891","Nigde","Schönb.-Tem.","Rubiales","Asia","B"
"2911","Asteraceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Scorzonera","Variety","PreservedSpecimen","Magnoliophyta","cana","2700",,"Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","ICBN","1999-07-28 00:00:00.0","TR","892","Nigde","(Boiss.) D.F.Chamb.","Asterales","Asia","B"
"2912","Hypericaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Hypericum",,"PreservedSpecimen","Magnoliophyta","linarioides","2700",,"Hypericum linarioides Bosse","ICBN","1999-07-28 00:00:00.0","TR","893","Nigde","Bosse","Malpighiales","Asia","B"
"2913","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2700m","Minuartia","Variety","PreservedSpecimen","Magnoliophyta","erythrosepala","2700",,"Minuartia erythrosepala var. erythrosepala","ICBN","1999-07-28 00:00:00.0","TR","894","Nigde",,"Caryophyllales","Asia","B"
"2914","Caryophyllaceae","BGBM","umbellulifera",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Minuartia","Variety","PreservedSpecimen","Magnoliophyta","umbellulifera","2750",,"Minuartia umbellulifera var. umbellulifera","ICBN","1999-07-28 00:00:00.0","TR","895","Nigde",,"Caryophyllales","Asia","B"
"2915","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Silene",,"PreservedSpecimen","Magnoliophyta","odontopetala","2750",,"Silene odontopetala Fenzl","ICBN","1999-07-28 00:00:00.0","TR","896","Nigde","Fenzl","Caryophyllales","Asia","B"
"2916","Linaceae","BGBM","pseudoanatolicum",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Linum","Subspecies","PreservedSpecimen","Magnoliophyta","hirsutum","2750",,"Linum hirsutum subsp. pseudoanatolicum P.H. Davis","ICBN","1999-07-28 00:00:00.0","TR","897","Nigde","P.H. Davis","Linales","Asia","B"
"2917","Lamiaceae","BGBM","citrina",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Stachys","Subspecies","PreservedSpecimen","Magnoliophyta","citrina","2750",,"Stachys citrina subsp. citrina","ICBN","1999-07-28 00:00:00.0","TR","898","Nigde",,"Lamiales","Asia","B"
"2918","Apiaceae","BGBM","microcarpum",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Bunium","Subspecies","PreservedSpecimen","Magnoliophyta","microcarpum","2750",,"Bunium microcarpum subsp. microcarpum","ICBN","1999-07-28 00:00:00.0","TR","899","Nigde",,"Apiales","Asia","B"
"2919","unbekannt","BGBM",,,"Markus Döring","Plantae","Sandras Dagi above Agla, 740m","noch unbestimmt !!!",,"PreservedSpecimen",,,"740",,"noch unbestimmt !!!","ICBN","1999-06-19 00:00:00.0","TR","9","Mugla",,,"Asia","B"
"2920","Lamiaceae","BGBM","chaubardii",,"Markus Döring","Plantae","Sandras Dagi above Agla, ascent from Çirali to the Çiçekbaba Tepesi (main summit), valley below the eastern slope of the summit,","Thymus","Variety","PreservedSpecimen","Magnoliophyta","longicaulis","1950",,"Thymus longicaulis var. alternatus Jalas","ICBN","1999-06-21 00:00:00.0","TR","90","Mugla","Jalas","Lamiales","Asia","B"
"2921","Poaceae","BGBM","fallax",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Poa","Subspecies","PreservedSpecimen","Magnoliophyta","alpina","2750",,"Poa alpina subsp. fallax F.Herm.","ICBN","1999-07-28 00:00:00.0","TR","900","Nigde","F.Herm.","Cyperales","Asia","B"
"2922","Liliaceae","BGBM",,,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Allium",,"PreservedSpecimen","Magnoliophyta","tauricola","2750",,"Allium tauricola Boiss.","ICBN","1999-07-28 00:00:00.0","TR","901","Nigde","Boiss.","Liliales","Asia","B"
"2923","Campanulaceae","BGBM","limonifolium",,"Markus Döring","Plantae","d. Ulukisla, Bolkar Daglari above Meydan, cirque system around tarn Karagöl, between Tahtakaya and Egerkaya, 2750m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","limonifolium","2750",,"Asyneuma limonifolium subsp. limonifolium","ICBN","1999-07-28 00:00:00.0","TR","902","Nigde",,"Campanulales","Asia","B"
