"ID","FAMILY","INSTITUTION_CODE","INFRASPECIFIC_EPITHET","REMARKS","COLLECTOR","KINGDOM","LOCALITY","GENUS","INFRASPECIFIC_RANK","BASIS_OF_RECORD","PHYLUM","SPECIFIC_EPITHET","MINIMUM_ELEVATION_IN_METERS","CLASS","SCIENTIFIC_NAME","NOMENCLATURAL_CODE","EARLIEST_DATE_COLLECTED","COUNTRY","CATALOG_NUMBER","STATE_PROVINCE","AUTHOR_YEAR_OF_SCIENTIFIC_NAME","ORDER","CONTINENT","COLLECTION_CODE"
"3312","Poaceae","BGBM","anatolica",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Festuca","Subspecies","PreservedSpecimen","Magnoliophyta","anatolica","2450",,"Festuca anatolica subsp. anatolica","ICBN","1999-08-07 00:00:00.0","TR","1248","Adana",,"Cyperales","Asia","B"
"3313","Poaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Sesleria",,"PreservedSpecimen","Magnoliophyta","alba","2450",,"Sesleria alba Sm.","ICBN","1999-08-07 00:00:00.0","TR","1249","Adana","Sm.","Cyperales","Asia","B"
"3314","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Saponaria",,"PreservedSpecimen","Magnoliophyta","pumilio","2500",,"Saponaria pumilio Boiss.","ICBN","1999-06-27 00:00:00.0","TR","125","Mugla","Boiss.","Caryophyllales","Asia","B"
"3315","Poaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Poa",,"PreservedSpecimen","Magnoliophyta","bulbosa agg.","2450",,"Poa bulbosa agg. L.","ICBN","1999-08-07 00:00:00.0","TR","1250","Adana","L.","Cyperales","Asia","B"
"3316","Poaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Elytrigia",,"PreservedSpecimen","Magnoliophyta","tauri","2450",,"Elytrigia tauri (Boiss. & Balansa) Tzvelev.","ICBN","1999-08-07 00:00:00.0","TR","1251","Adana","(Boiss. & Balansa) Tzvelev.","Cyperales","Asia","B"
"3317","Cupressaceae","BGBM","excelsa",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Juniperus","Subspecies","PreservedSpecimen","Pinophyta","excelsa","2450",,"Juniperus excelsa subsp. excelsa","ICBN","1999-08-07 00:00:00.0","TR","1252","Adana",,"Pinales","Asia","B"
"3318","Liliaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Asphodeline",,"PreservedSpecimen","Magnoliophyta","taurica","2450",,"Asphodeline taurica (Pall.) Kunth","ICBN","1999-08-07 00:00:00.0","TR","1253","Adana","(Pall.) Kunth","Liliales","Asia","B"
"3319","Lamiaceae","BGBM","bourgaei",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","bourgaei","2500",,"Marrubium bourgaei subsp. bourgaei","ICBN","1999-06-27 00:00:00.0","TR","126","Mugla",,"Lamiales","Asia","B"
"3320","Polygonaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Rumex",,"PreservedSpecimen","Magnoliophyta","scutatus","2500",,"Rumex scutatus L.","ICBN","1999-08-07 00:00:00.0","TR","1260","Adana","L.","Polygonales","Asia","B"
"3321","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Cyclotrichium",,"PreservedSpecimen","Magnoliophyta","origanifolium","2500",,"Cyclotrichium origanifolium (Labill.) Manden & Scheng.","ICBN","1999-08-07 00:00:00.0","TR","1261","Adana","(Labill.) Manden & Scheng.","Lamiales","Asia","B"
"3322","Liliaceae","BGBM","rotundum",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Allium","Subspecies","PreservedSpecimen","Magnoliophyta","scorodoprasum","2500",,"Allium scorodoprasum subsp. rotundum (L.) Stearn","ICBN","1999-08-07 00:00:00.0","TR","1262","Adana","(L.) Stearn","Liliales","Asia","B"
"3323","Liliaceae","BGBM","rotundum",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2600m","Allium","Subspecies","PreservedSpecimen","Magnoliophyta","scorodoprasum","2600",,"Allium scorodoprasum subsp. rotundum (L.) Stearn","ICBN","1999-08-07 00:00:00.0","TR","1262x118","Adana","(L.) Stearn","Liliales","Asia","B"
"3324","Orobanchaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Orobanche",,"PreservedSpecimen","Magnoliophyta","caryophyllacea","2500",,"Orobanche caryophyllacea Sm.","ICBN","1999-08-07 00:00:00.0","TR","1263","Adana","Sm.","Scrophulariales","Asia","B"
"3325","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Scutellaria",,"PreservedSpecimen","Magnoliophyta","salviifolia","2500",,"Scutellaria salviifolia Benth.","ICBN","1999-08-07 00:00:00.0","TR","1264","Adana","Benth.","Lamiales","Asia","B"
"3326","Fabaceae","BGBM","hypoleuca",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Vicia","Subspecies","PreservedSpecimen","Magnoliophyta","alpestris","2500",,"Vicia alpestris subsp. hypoleuca (Boiss. & Noe) P.H. Davis","ICBN","1999-08-07 00:00:00.0","TR","1265","Adana","(Boiss. & Noe) P.H. Davis","Fabales","Asia","B"
"3327","Rubiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Cruciata",,"PreservedSpecimen","Magnoliophyta","taurica","2500",,"Cruciata taurica (Pall. ex Willd.) Ehrend.","ICBN","1999-08-07 00:00:00.0","TR","1266","Adana","(Pall. ex Willd.) Ehrend.","Rubiales","Asia","B"
"3328","Brassicaceae","BGBM","vesicaria",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Coluteocarpus","Subspecies","PreservedSpecimen","Magnoliophyta","vesicaria","2500",,"Coluteocarpus vesicaria subsp. vesicaria","ICBN","1999-08-07 00:00:00.0","TR","1267","Adana",,"Capparales","Asia","B"
"3329","Rosaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Rosa",,"PreservedSpecimen","Magnoliophyta","pulverulenta","2500",,"Rosa pulverulenta M.Bieb.","ICBN","1999-08-07 00:00:00.0","TR","1268","Adana","M.Bieb.","Rosales","Asia","B"
"3330","Rosaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Cerasus","Variety","PreservedSpecimen","Magnoliophyta","prostrata","2500",,"Cerasus prostrata var. prostrata","ICBN","1999-08-07 00:00:00.0","TR","1269","Adana",,"Rosales","Asia","B"
"3331","Lamiaceae","BGBM","bourgaei",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, around Yesil Göl, 1810m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","bourgaei","1810",,"Marrubium bourgaei subsp. bourgaei","ICBN","1999-06-28 00:00:00.0","TR","126x","Mugla",,"Lamiales","Asia","B"
"3332","Lamiaceae","BGBM","bourgaei",,"Markus Döring","Plantae","Beydaglari, Kizlar sivrisi, W slope below Aktepe summit, 2300m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","bourgaei","2300",,"Marrubium bourgaei subsp. bourgaei","ICBN","1999-07-02 00:00:00.0","TR","126x15","Antalya",,"Lamiales","Asia","B"
"3333","Lamiaceae","BGBM","bourgaei",,"Markus Döring","Plantae","d. Kemer, Beydaglari, Tahtali Dagi, W side (ascent from Yukari Beycik), summit region above timberline, 2000m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","bourgaei","2000",,"Marrubium bourgaei subsp. bourgaei","ICBN","1999-07-08 00:00:00.0","TR","126x25","Antalya",,"Lamiales","Asia","B"
"3334","Lamiaceae","BGBM","bourgaei",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2400m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","bourgaei","2400",,"Marrubium bourgaei subsp. bourgaei","ICBN","1999-06-27 00:00:00.0","TR","126x8","Mugla",,"Lamiales","Asia","B"
"3335","Fabaceae","BGBM","angustifolius",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Astragalus","Variety","PreservedSpecimen","Magnoliophyta","angustifolius","2500",,"Astragalus angustifolius var. violascens Boiss.","ICBN","1999-06-27 00:00:00.0","TR","127","Mugla","Boiss.","Fabales","Asia","B"
"3336","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Verbascum",,"PreservedSpecimen","Magnoliophyta","spec.","2450",,"Verbascum spec.","ICBN","1999-08-07 00:00:00.0","TR","1270","Adana",,"Scrophulariales","Asia","B"
"3337","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Silene",,"PreservedSpecimen","Magnoliophyta","chlorifolia","2500",,"Silene chlorifolia Sm.","ICBN","1999-08-07 00:00:00.0","TR","1271","Adana","Sm.","Caryophyllales","Asia","B"
"3338","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Linaria",,"PreservedSpecimen","Magnoliophyta","corifolia","2500",,"Linaria corifolia Desf.","ICBN","1999-08-07 00:00:00.0","TR","1272","Adana","Desf.","Scrophulariales","Asia","B"
"3339","Fabaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Astragalus","Variety","PreservedSpecimen","Magnoliophyta","plumosus","2500",,"Astragalus plumosus var. akardaghicus (Eig) D.F.Chamb. & Matthews","ICBN","1999-08-07 00:00:00.0","TR","1273","Adana","(Eig) D.F.Chamb. & Matthews","Fabales","Asia","B"
"3340","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Veronica",,"PreservedSpecimen","Magnoliophyta","tauricola","2500",,"Veronica tauricola Bornm.","ICBN","1999-08-07 00:00:00.0","TR","1274","Adana","Bornm.","Scrophulariales","Asia","B"
"3341","Fabaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Astragalus",,"PreservedSpecimen","Magnoliophyta","chrysochlorus","2500",,"Astragalus chrysochlorus Boiss. & Kotschy","ICBN","1999-08-07 00:00:00.0","TR","1275","Adana","Boiss. & Kotschy","Fabales","Asia","B"
"3342","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Silene",,"PreservedSpecimen","Magnoliophyta","pruinosa","2500",,"Silene pruinosa Boiss.","ICBN","1999-08-07 00:00:00.0","TR","1276","Adana","Boiss.","Caryophyllales","Asia","B"
"3343","Boraginaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2500m","Onosma",,"PreservedSpecimen","Magnoliophyta","roussaei","2500",,"Onosma roussaei DC.","ICBN","1999-08-07 00:00:00.0","TR","1277","Adana","DC.","Lamiales","Asia","B"
"3344","Asteraceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2550m","Centaurea",,"PreservedSpecimen","Magnoliophyta","mucronifera","2550",,"Centaurea mucronifera DC.","ICBN","1999-08-07 00:00:00.0","TR","1278","Adana","DC.","Asterales","Asia","B"
"3345","Berberidaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Berberis",,"PreservedSpecimen","Magnoliophyta","crataegina","2450",,"Berberis crataegina DC.","ICBN","1999-08-07 00:00:00.0","TR","1279","Adana","DC.","Ranunculales","Asia","B"
"3346","Asteraceae","BGBM",,,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Scorzonera","Variety","PreservedSpecimen","Magnoliophyta","cana","2500",,"Scorzonera cana var. radicosa (Boiss.) D.F.Chamb.","ICBN","1999-06-27 00:00:00.0","TR","128","Mugla","(Boiss.) D.F.Chamb.","Asterales","Asia","B"
"3347","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2550m","Ziziphora",,"PreservedSpecimen","Magnoliophyta","clinopodioides","2550",,"Ziziphora clinopodioides Lam.","ICBN","1999-08-07 00:00:00.0","TR","1280","Adana","Lam.","Lamiales","Asia","B"
"3348","Caryophyllaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2550m","Dianthus","Variety","PreservedSpecimen","Magnoliophyta","zonatus","2550",,"Dianthus zonatus var. zonatus","ICBN","1999-08-07 00:00:00.0","TR","1281","Adana",,"Caryophyllales","Asia","B"
"3349","Hypericaceae","BGBM","depilatum",,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2600m","Hypericum","Variety","PreservedSpecimen","Magnoliophyta","aviculariifolium","2600",,"Hypericum aviculariifolium var. depilatum","ICBN","1999-08-07 00:00:00.0","TR","1282","Adana",,"Malpighiales","Asia","B"
"3350","Asteraceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, Kayacik Deresi, entrance to Narpiz Bogazi gorge, northern slope, 2450m","Hieracium",,"PreservedSpecimen","Magnoliophyta","pannosum","2450",,"Hieracium pannosum Boiss.","ICBN","1999-08-07 00:00:00.0","TR","1283","Adana","Boiss.","Asterales","Asia","B"
"3351","Apiaceae","BGBM","microcarpum",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Bunium","Subspecies","PreservedSpecimen","Magnoliophyta","microcarpum","2500",,"Bunium microcarpum subsp. microcarpum","ICBN","1999-06-27 00:00:00.0","TR","129","Mugla",,"Apiales","Asia","B"
"3352","Campanulaceae","BGBM","linifolium",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","linifolium","2500",,"Asyneuma linifolium subsp. linifolium","ICBN","1999-06-27 00:00:00.0","TR","130","Mugla",,"Campanulales","Asia","B"
"3353","Lamiaceae","BGBM","globosum",,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Marrubium","Subspecies","PreservedSpecimen","Magnoliophyta","globosum","2520",,"Marrubium globosum subsp. globosum","ICBN","1999-08-08 00:00:00.0","TR","1300","Nigde",,"Lamiales","Asia","B"
"3354","unbekannt","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","noch unbestimmt !!!",,"PreservedSpecimen",,,"2520",,"noch unbestimmt !!!","ICBN","1999-08-08 00:00:00.0","TR","1301","Nigde",,,"Asia","B"
"3355","Poaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Poa",,"PreservedSpecimen","Magnoliophyta","bulbosa agg.","2520",,"Poa bulbosa agg. L.","ICBN","1999-08-08 00:00:00.0","TR","1302","Nigde","L.","Cyperales","Asia","B"
"3356","Poaceae","BGBM","tomentellus",,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Bromus","Subspecies","PreservedSpecimen","Magnoliophyta","tomentellus","2520",,"Bromus tomentellus subsp. tomentellus","ICBN","1999-08-08 00:00:00.0","TR","1303","Nigde",,"Cyperales","Asia","B"
"3357","Scrophulariaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Verbascum",,"PreservedSpecimen","Magnoliophyta","spec.","2520",,"Verbascum spec.","ICBN","1999-08-08 00:00:00.0","TR","1304","Nigde",,"Scrophulariales","Asia","B"
"3358","Rosaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Potentilla",,"PreservedSpecimen","Magnoliophyta","meyeri","2520",,"Potentilla meyeri Boiss.","ICBN","1999-08-08 00:00:00.0","TR","1305","Nigde","Boiss.","Rosales","Asia","B"
"3359","Campanulaceae","BGBM","rigidum",,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Asyneuma","Subspecies","PreservedSpecimen","Magnoliophyta","rigidum","2520",,"Asyneuma rigidum subsp. rigidum","ICBN","1999-08-08 00:00:00.0","TR","1306","Nigde",,"Campanulales","Asia","B"
"3360","Lamiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Salvia",,"PreservedSpecimen","Magnoliophyta","argentea","2520",,"Salvia argentea L.","ICBN","1999-08-08 00:00:00.0","TR","1307","Nigde","L.","Lamiales","Asia","B"
"3361","Scrophulariaceae","BGBM","hasandaghensis",,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Veronica","Subspecies","PreservedSpecimen","Magnoliophyta","thymoides","2520",,"Veronica thymoides subsp. hasandaghensis M.A.Fischer","ICBN","1999-08-08 00:00:00.0","TR","1308","Nigde","M.A.Fischer","Scrophulariales","Asia","B"
"3362","Polygonaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Polygonum",,"PreservedSpecimen","Magnoliophyta","arenastrum","2520",,"Polygonum arenastrum Bor.","ICBN","1999-08-08 00:00:00.0","TR","1309","Nigde","Bor.","Polygonales","Asia","B"
"3363","Brassicaceae","BGBM","brevifolia",,"Markus Döring","Plantae","Lycian Akdaglari above Gömbe, above Subasi Yayla, 2500m","Arabis","Subspecies","PreservedSpecimen","Magnoliophyta","alpina","2500",,"Arabis alpina subsp. brevifolia (DC.) Greuter & Burdet","ICBN","1999-06-27 00:00:00.0","TR","131","Mugla","(DC.) Greuter & Burdet","Capparales","Asia","B"
"3364","Brassicaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Alyssum",,"PreservedSpecimen","Magnoliophyta","aurantiacum","2520",,"Alyssum aurantiacum Boiss.","ICBN","1999-08-08 00:00:00.0","TR","1310","Nigde","Boiss.","Capparales","Asia","B"
"3365","Asteraceae","BGBM","argenteum",,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Tanacetum","Subspecies","PreservedSpecimen","Magnoliophyta","argenteum","2520",,"Tanacetum argenteum subsp. argenteum","ICBN","1999-08-08 00:00:00.0","TR","1311","Nigde",,"Asterales","Asia","B"
"3366","Asteraceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Asteraceae",,"PreservedSpecimen","Magnoliophyta","spec.","2520",,"Asteraceae spec.","ICBN","1999-08-08 00:00:00.0","TR","1312","Nigde",,"Asterales","Asia","B"
"3367","Rubiaceae","BGBM","elatius",,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Galium","Subspecies","PreservedSpecimen","Magnoliophyta","incanum","2520",,"Galium incanum subsp. elatius (Boiss.) Ehrend.","ICBN","1999-08-08 00:00:00.0","TR","1313","Nigde","(Boiss.) Ehrend.","Rubiales","Asia","B"
"3368","Rubiaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Galium",,"PreservedSpecimen","Magnoliophyta","cilicicum","2520",,"Galium cilicicum Boiss.","ICBN","1999-08-08 00:00:00.0","TR","1314","Nigde","Boiss.","Rubiales","Asia","B"
"3369","Plumbaginaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Acantholimon",,"PreservedSpecimen","Magnoliophyta","lycaonicum","2520",,"Acantholimon lycaonicum Boiss. & Heldr.","ICBN","1999-08-08 00:00:00.0","TR","1315","Nigde","Boiss. & Heldr.","Plumbaginales","Asia","B"
"3370","Fabaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Astragalus",,"PreservedSpecimen","Magnoliophyta","condensatus","2520",,"Astragalus condensatus Ledeb.","ICBN","1999-08-08 00:00:00.0","TR","1316","Nigde","Ledeb.","Fabales","Asia","B"
"3371","Fabaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Astragalus",,"PreservedSpecimen","Magnoliophyta","condensatus","2520",,"Astragalus condensatus Ledeb.","ICBN","1999-08-08 00:00:00.0","TR","1317","Nigde","Ledeb.","Fabales","Asia","B"
"3372","Brassicaceae","BGBM","cyclocarpa",,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2520m","Aurinia","Subspecies","PreservedSpecimen","Magnoliophyta","rupestris","2520",,"Aurinia rupestris subsp. cyclocarpa","ICBN","1999-08-08 00:00:00.0","TR","1318a","Nigde",,"Capparales","Asia","B"
"3373","Cyperaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2450m","Carex",,"PreservedSpecimen","Magnoliophyta","spec.","2450",,"Carex spec.","ICBN","1999-08-08 00:00:00.0","TR","1318b","Nigde",,"Cyperales","Asia","B"
"3374","Poaceae","BGBM",,,"Markus Döring","Plantae","Aladaglari, northern part (?Black Aladaglari?), 2450m","Festuca","Variety","PreservedSpecimen","Magnoliophyta","pinifolia","2450",,"Festuca pinifolia var. pinifolia","ICBN","1999-08-08 00:00:00.0","TR","1319","Nigde",,"Cyperales","Asia","B"
